Time,x,y,z,w
33.881,-0.01458718454322572,0.012461317089395477,0.1656830685170631,0.9859924190531434
33.882,-0.014575067354371727,0.012451416675174694,0.16564704537455424,0.9859987758577985
33.883,-0.014562527629835861,0.012442157495509974,0.16561081399244987,0.986005164182544
33.884,-0.014549627450146384,0.012433628771669843,0.16557431807645465,0.9860115914177415
33.885,-0.014536432904752438,0.012425913499665372,0.1655374952142382,0.9860180659959028
33.886,-0.014523064003079122,0.01241907038285046,0.16550030079752767,0.986024592867093
33.887,-0.014509591341641951,0.012413168577383662,0.16546268614121637,0.9860311782595423
33.888,-0.014496087890355242,0.012408269021518623,0.16542460573760745,0.986037827931729
33.889,-0.014482628398739636,0.012404423905865585,0.16538601755409674,0.9860445471376147
33.89,-0.01446928877738984,0.01240167623329199,0.16534688331232053,0.9860513405942832
33.891,-0.014456145458049477,0.012400059471753528,0.16530716874775736,0.9860582124520809
33.892,-0.014443274736111417,0.012399597302194086,0.16526684384857138,0.9860651662674088
33.893,-0.014430752099848102,0.012400303462500258,0.16522588307226563,0.9860722049783479
33.894,-0.014418651551171871,0.01240218168735936,0.1651842655384977,0.9860793308833457
33.895,-0.014407044840085936,0.012405225839361829,0.1651419818022414,0.9860865445168991
33.896,-0.014395987775706623,0.012409355198255189,0.16509901652414335,0.9860938485673084
33.897,-0.014385546155859989,0.012414546275482323,0.1650553636514425,0.9861012432972902
33.898,-0.014375781586200582,0.012420766185471057,0.16501102227964862,0.9861087282837411
33.899,-0.014366750848638183,0.012427973028353906,0.16496599669552559,0.9861163024160545
33.9,-0.014358505299010837,0.012436116346765832,0.16492029638353645,0.986123963899344
33.901,-0.014351090301182892,0.012445137650459199,0.16487393599367114,0.9861317102628752
33.902,-0.014344544704775706,0.012454971002017918,0.16482693526880168,0.9861395383739798
33.903,-0.014338900373642298,0.012465543656625873,0.16477931893002545,0.9861474444576614
33.904,-0.014334181771978103,0.012476776748646124,0.16473111651886369,0.9861554241220504
33.905,-0.01433040532507908,0.012488586350341398,0.1646823850788327,0.9861634685684398
33.906,-0.014327498254959308,0.01250081129869403,0.1646331453324634,0.9861715773477597
33.907,-0.014325463272987313,0.012513361474195088,0.1645834398015285,0.9861797443821927
33.908,-0.014324294670451721,0.01252614359120568,0.16453331476293864,0.9861879631399111
33.909,-0.014323978286082414,0.012539062012520117,0.16448281987887323,0.9861962266884822
33.91,-0.014324491559747344,0.012552019569512986,0.16443200778951875,0.9862045277530362
33.911,-0.014325803673851556,0.012564918382086553,0.16438093367180776,0.9862128587786384
33.912,-0.01432787578276312,0.01257766067305417,0.1643296547682525,0.9862212119962207
33.913,-0.014330661329329652,0.012590149572000142,0.1642782298906138,0.9862295794913197
33.914,-0.014334106446257842,0.012602289904044361,0.16422671890372856,0.9862379532748056
33.915,-0.014338150257979724,0.012613989165047359,0.1641751963498426,0.9862463229984761
33.916,-0.014342645936491183,0.012625153904393867,0.16412371096320072,0.9862546838905754
33.917,-0.01434752323416718,0.012635698673183109,0.16407232256690824,0.9862630281337662
33.918,-0.014352706912738173,0.012645542600030498,0.16402108989777744,0.9862713481214859
33.919,-0.014358117495074426,0.012654610047945061,0.16397007008425565,0.9862796365245997
33.92,-0.014363672062888203,0.012662831234027075,0.16391931814255326,0.9862878863545312
33.921,-0.014369285090720779,0.012670142808472078,0.16386888649714199,0.9862960910220527
33.922,-0.014374869306082809,0.012676488389300428,0.16381882453138752,0.9863042443910011
33.923,-0.014380336565310748,0.01268181904914239,0.16376917817355763,0.9863123408262875
33.924,-0.014385598734597799,0.012686093750324723,0.16371998952281888,0.9863203752356803
33.925,-0.01439056861607656,0.012689279667399429,0.16367129260683855,0.9863283437541656
33.926,-0.014395143234567474,0.012691405730995614,0.16362312365788545,0.9863362415912051
33.927,-0.014399240234057024,0.012692454813426426,0.16357551150115796,0.9863440654805125
33.928,-0.014402780621664195,0.012692418875063284,0.16352848010051496,0.9863518127977866
33.929,-0.014405689526263083,0.012691299083492643,0.16348204842722877,0.9863594815678935
33.93,-0.014407896907170552,0.012689105859407947,0.16343623037994898,0.9863670704653482
33.931,-0.014409338206393344,0.012685858846559737,0.1633910347549118,0.9863745788084252
33.932,-0.01440995493894578,0.012681586803647527,0.16334646526472069,0.9863820065473218
33.933,-0.014409695216787947,0.012676327416705924,0.16330252060339218,0.9863893542468727
33.934,-0.014408514202981336,0.012670127031311965,0.16325919455481355,0.9863966230643668
33.935,-0.014406374747004435,0.012663040016678399,0.16321645641808272,0.9864038179865836
33.936,-0.01440330871764678,0.012655196453371665,0.1631743056753464,0.9864109370176709
33.937,-0.014399292343169463,0.01264666423583678,0.1631327223827599,0.986417982982727
33.938,-0.014394310034900389,0.012637518111379916,0.16309168248943573,0.9864249591719428
33.939,-0.014388354477665916,0.012627839029911518,0.163051158108731,0.9864318693028229
33.94,-0.014381426649217353,0.012617713429591117,0.16301111780991107,0.9864387174810736
33.941,-0.014373535770801332,0.012607232464410615,0.16297152692628755,0.9864455081606628
33.942,-0.01436469919146515,0.012596491180636398,0.16293234787612784,0.9864522461035038
33.943,-0.01435494220903296,0.012585587649822068,0.16289354049289215,0.9864589363391537
33.944,-0.014344297830951019,0.012574622066802167,0.1628550623616558,0.986465584124857
33.945,-0.01433280676053914,0.012563695499709586,0.16281684702110938,0.9864721985600307
33.946,-0.014320605771979947,0.012552939133891869,0.16277886559464622,0.9864787807576728
33.947,-0.014307745956154977,0.01254245303106129,0.16274107099888596,0.9864853364788315
33.948,-0.014294284734846568,0.012532335592855026,0.16270341526790685,0.9864918715573212
33.949,-0.014280285374067008,0.012522682626570324,0.1626658498850652,0.986498391864193
33.95,-0.014265816458044324,0.012513586434265922,0.1626283261092984,0.9865049032732808
33.951,-0.014250951327381477,0.012505134934867941,0.16259079529507298,0.9865114116277831
33.952,-0.014235767484893547,0.012497410828559721,0.16255320920535807,0.9865179227078125
33.953,-0.014220345972627061,0.012490490812257393,0.16251552031717337,0.986524442198837
33.954,-0.014204770723581304,0.012484444854381839,0.16247768211936942,0.9865309756609193
33.955,-0.014189128046390104,0.012479335360347973,0.16243963717428891,0.9865375305121102
33.956,-0.014173549537747,0.012475181565366218,0.1624013520515594,0.986544110108736
33.957,-0.014158122271098295,0.012472030721496734,0.1623627850373167,0.9865507194556016
33.958,-0.01414293350121065,0.012469921128175873,0.16232389653420942,0.9865573633159851
33.959,-0.014128069942749323,0.012468881802930187,0.16228464931423242,0.9865640461841461
33.96,-0.014113617046419804,0.012468932243292138,0.16224500876107384,0.9865707722584824
33.961,-0.01409965827705905,0.01247008228175533,0.1622049431009791,0.9865775454154451
33.962,-0.014086274398269509,0.012472332034531566,0.16216442362090217,0.9865843691843581
33.963,-0.014073542768409174,0.012475671943798918,0.16212342487247414,0.9865912467233408
33.964,-0.014061536652967825,0.012480082912069848,0.16208192486009046,0.986598180796576
33.965,-0.014050324518681094,0.01248553657117743,0.1620399083610797,0.9866051732358708
33.966,-0.014039932551893092,0.01249192375550949,0.16199735922465136,0.9866122276452205
33.967,-0.014030418980658701,0.012499200942894821,0.1619542667054893,0.9866193454493499
33.968,-0.014021835414025517,0.01250731638001597,0.16191062405544662,0.9866265276114201
33.969,-0.014014226320616397,0.012516210624560365,0.1618664286010185,0.9866337746216617
33.97,-0.014007628557134045,0.012525817151702324,0.16182168179198533,0.9866410864893582
33.971000000000004,-0.014002070952437875,0.012536063017786161,0.1617763892191101,0.9866484627385197
33.972,-0.01399757395268012,0.012546869573647791,0.16173056059899102,0.9866559024075603
33.973,-0.013994149332731055,0.012558153219699171,0.16168420972446684,0.9866634040532459
33.974,-0.013991799978762653,0.012569826194715727,0.16163735437934873,0.9866709657591195
33.975,-0.013990519579187632,0.01258179757634926,0.16159002934078545,0.9866785829991935
33.976,-0.013990210068971472,0.01259392905344955,0.16154224955879323,0.9866862564061117
33.977,-0.013990849531678475,0.012606127019779787,0.1614940438510504,0.9866939826975627
33.978,-0.013992407003758972,0.01261829695438305,0.1614454443225054,0.98670175820038
33.979,-0.013994842671987022,0.012630344260486944,0.1613964861019356,0.9867095788814436
33.98,-0.013998108157428794,0.012642175092536257,0.16134720704662406,0.9867174403826035
33.981,-0.014002146885326243,0.012653697164993415,0.16129764741788633,0.9867253380592361
33.982,-0.014006894539175462,0.012664820537049854,0.1612478495307578,0.9867332670219643
33.983,-0.014012279596130623,0.012675458367910326,0.1611978573816793,0.9867412221809925
33.984,-0.014018223939712393,0.012685527637825683,0.16114771625848,0.9867491982924549
33.985,-0.014024643322370786,0.012694950076247834,0.16109748962936585,0.9867571871830265
33.986,-0.014031358565884772,0.012703669680848349,0.16104720975473133,0.9867651868522983
33.987,-0.014038278791432065,0.012711618243395662,0.1609969233981278,0.9867731918463055
33.988,-0.01404530957300914,0.01271873381117441,0.16094667697786788,0.9867811967498271
33.989,-0.014052353842052728,0.012724961182097379,0.16089651616243417,0.9867891962325102
33.99,-0.014059312823067866,0.012730252346115285,0.16084648547826358,0.9867971850929846
33.991,-0.014066086989964782,0.012734566870654619,0.16079662793465735,0.9868051583003865
33.992,-0.014072577032449386,0.012737872228001783,0.16074698467020845,0.9868131110327857
33.993,-0.014078684821634956,0.012740144062722456,0.16069759462468583,0.9868210387120828
33.994,-0.014084314364048186,0.012741366397359892,0.160648494239794,0.9868289370350415
33.995,-0.014089372703094672,0.01274153180834948,0.16059971953978988,0.9868368016180543
33.996,-0.014093768767515275,0.012740702365194595,0.16055129912094293,0.9868446283664652
33.997,-0.014097418567867344,0.01273888578216316,0.16050326046820426,0.9868524139697016
33.998,-0.014100243735371026,0.01273609838217278,0.1604556277022414,0.9868601554745648
33.999,-0.014102172267287178,0.012732364973000862,0.16040842145466655,0.9868678502950435
34.0,-0.014103139205626234,0.012727718655938027,0.16036165877969522,0.9868754962181333
34.001,-0.01410308724288747,0.012722200567035874,0.16031535310135545,0.9868830914059373
34.002,-0.014101967249598408,0.012715859551592061,0.16026951419486263,0.986890634394358
34.003,-0.014099738719526569,0.012708751773068823,0.1602241482003405,0.9868981240887466
34.004,-0.014096370129545887,0.012700940258243086,0.1601792576667064,0.9869055597568951
34.005,-0.014091839376988161,0.012692494198147468,0.16013482882076563,0.9869129430970836
34.006,-0.01408621320979457,0.012683543490911216,0.16009086706882877,0.9869202706414905
34.007,-0.014079485757972238,0.012674166829968506,0.160047364651732,0.9869275427527558
34.008,-0.014071660749679343,0.012664447405543601,0.1600043106502356,0.98693476010778
34.009,-0.014062751437420914,0.012654472178161595,0.15996169114086148,0.9869419236830792
34.01,-0.014052780442182281,0.012644331113547328,0.1599194893655834,0.98694903473968
34.011,-0.014041779518798146,0.01263411638526732,0.15987768591281343,0.9869560948078049
34.012,-0.014029789246434173,0.012623921551987112,0.15983625890733216,0.9869631056715638
34.013,-0.014016858648530835,0.012613840716661922,0.15979518420704483,0.9869700693537969
34.014,-0.014003044746954916,0.012603967675341134,0.1597544356047143,0.9869769881011781
34.015,-0.013988412311282736,0.0125943947791689,0.15971396499240928,0.9869838676126169
34.016,-0.013973128394047454,0.01258521868431949,0.15967375818714125,0.9869907065924914
34.017,-0.013957267499561957,0.01257652711200066,0.15963378405236703,0.98699750791928
34.018,-0.013940909900715826,0.012568404089887797,0.1595940102277531,0.9870042746357269
34.019,-0.01392414094424331,0.012560929171618789,0.15955440333718293,0.9870110099350595
34.02,-0.013907050322346128,0.012554176694619917,0.15951492919624424,0.9870177171471489
34.021,-0.01388973131620075,0.01254821508375547,0.15947555301909583,0.9870243997244593
34.022,-0.013872280016839886,0.01254310620788591,0.1594362396247437,0.9870310612276157
34.023,-0.013854794528840867,0.012538904795931961,0.15939695364283993,0.9870377053104225
34.024,-0.013837374162190256,0.01253565791847246,0.15935765971915095,0.9870443357041678
34.025,-0.013820118826564974,0.012533404309544692,0.15931830626449453,0.987050958857265
34.026,-0.013803161774022438,0.012532124348440301,0.15927887216542533,0.987057576570924
34.027,-0.013786599937312486,0.01253184139717159,0.159239323424431,0.9870641926889528
34.028,-0.013770528261245234,0.012532569761205745,0.159199626877643,0.9870708110609927
34.029,-0.013755038911719782,0.012534314568649178,0.15915975039734703,0.9870774355217962
34.03,-0.013740220503739251,0.01253707173584298,0.15911966309316466,0.9870840698693889
34.031,-0.01372615735339556,0.012540828019835503,0.15907933551107264,0.9870907178422065
34.032,-0.013712928758779053,0.012545561157273956,0.15903873982917383,0.9870973830953329
34.033,-0.013700608314730045,0.012551240088332718,0.15899785004888103,0.9871040691760343
34.034,-0.01368926326631174,0.012557825263375354,0.1589566421799297,0.9871107794988169
34.035,-0.01367895395941393,0.012565268970702053,0.158915090202162,0.9871175179989
34.036,-0.013669679029112267,0.0125734496404747,0.15887317875553528,0.9871242886848095
34.037,-0.013661484998509629,0.012582307195489558,0.15883089087590596,0.9871310943723938
34.038,-0.013654409864637446,0.012591774960422925,0.15878821223828463,0.9871379376504401
34.039,-0.01364848271831995,0.012601780319497139,0.15874513128092368,0.9871448208580488
34.04,-0.013643723430320552,0.012612245425779309,0.1587016393105973,0.9871517460635958
34.041,-0.013640142407670603,0.012623087954639936,0.1586577305868921,0.9871587150456634
34.042,-0.013637740423756357,0.012634221893487577,0.15861340238348576,0.987165729276303
34.043,-0.01363650852533974,0.012645558359593106,0.15856865502461728,0.9871727899069628
34.044,-0.01363642801922175,0.01265700643763162,0.15852349189524348,0.9871798977573708
34.045,-0.013637470416083099,0.012668474162797738,0.15847792914320719,0.9871870517472957
34.046,-0.013639477623945582,0.012679845012443751,0.1584319680806614,0.9871942552865139
34.047,-0.013642406028173393,0.012691028132010534,0.15838562103541362,0.9872015081086238
34.048,-0.013646202918361761,0.012701933943138306,0.15833890315892465,0.987208809607392
34.049,-0.013650806900225984,0.012712474955452377,0.1582918322971029,0.9872161588423811
34.05,-0.013656148389115821,0.01272256655065988,0.15824442883460033,0.9872235545479806
34.051,-0.013662150182493898,0.012732127732320644,0.15819671551425563,0.9872309951456653
34.052,-0.013668728107743822,0.012741081835218169,0.15814871723378887,0.9872384787592571
34.053,-0.01367579174069504,0.012749357188857191,0.15810046082226878,0.9872460032328935
34.054,-0.013683245189274378,0.012756887730235922,0.1580519747992382,0.987253566151366
34.055,-0.013690987721938858,0.012763613791072874,0.15800330566857954,0.9872611622139258
34.056,-0.013698874888060146,0.012769517076313354,0.15795447088296444,0.9872687908510639
34.057,-0.013706800878903073,0.012774550336821877,0.15790550252089028,0.9872764489984471
34.058,-0.013714658036182471,0.012778673804085566,0.15785643328293847,0.9872841334296568
34.059,-0.013722337847381916,0.012781855497674065,0.1578072962145543,0.9872918407823956
34.06,-0.013729731955182003,0.012784071466014495,0.15775812443231324,0.987299567584626
34.061,-0.013736733170598304,0.012785305959615264,0.15770895085699804,0.9873073102802916
34.062,-0.013743236479241212,0.012785551536318282,0.15765980795655538,0.9873150652542936
34.063,-0.013749140030086756,0.012784809098573578,0.15761072750168925,0.987322828856466
34.064,-0.013754346096284039,0.012783087863121573,0.15756174033647985,0.9873305974243314
34.065,-0.013758761904392807,0.012780405364405747,0.15751288338423447,0.9873383661529437
34.066,-0.013762291581923752,0.012776846491125824,0.15746417910356902,0.9873461317204801
34.067,-0.013764855492924997,0.012772442522780966,0.1574156543696974,0.9873538905704586
34.068,-0.013766381479348382,0.012767232326864114,0.15736733439121184,0.9873616392114297
34.069,-0.013766805539709846,0.012761262008881597,0.15731924257714772,0.9873693742324223
34.07,-0.013766072428433144,0.012754584504897396,0.15727140042462218,0.9873770923170543
34.071,-0.013764136170323469,0.012747259119500766,0.15722382742655733,0.9873847902564477
34.072,-0.01376096048569379,0.012739351012478377,0.1571765409986819,0.9873924649611124
34.073,-0.01375651912277585,0.012730930637856547,0.15712955642474433,0.9874001134719815
34.074,-0.013750796095166547,0.012722073139363924,0.15708288681866128,0.9874077329707832
34.075,-0.013743785850034563,0.012712857677681174,0.15703654101633313,0.9874153211216652
34.076,-0.013735580690240045,0.012703412024582044,0.15699052936115065,0.9874228733612269
34.077,-0.013726193155919901,0.012693820054168185,0.15694485830588106,0.9874303874224379
34.078,-0.013715646091411913,0.012684167597084685,0.15689953212497806,0.9874378612164046
34.079,-0.013703972412150423,0.012674541689754638,0.1568545529399187,0.9874452928416337
34.08,-0.013691214785148124,0.012665029811940618,0.1568099207525939,0.9874526805934221
34.081,-0.01367742522736908,0.012655719118812336,0.15676563348554134,0.9874600229733922
34.082,-0.013662664626930722,0.01264669567383948,0.15672168702798966,0.9874673186991691
34.083,-0.013647002192613944,0.012638043688914894,0.15667807528688232,0.9874745667141357
34.084,-0.013630514837610188,0.012629844778134178,0.15663479024226545,0.9874817661971806
34.085,-0.013613286717000246,0.012622177001445203,0.15659180533311987,0.9874889192163219
34.086,-0.013595509547927143,0.012615103562547905,0.15654912197077747,0.987496022114731
34.087,-0.013577275665259476,0.012608694567551555,0.15650672673763905,0.9875030748775833
34.088,-0.013558682218060024,0.012603014746539042,0.1564646045618503,0.9875100777587599
34.089,-0.013539830324435214,0.01259812287018951,0.15642273879203825,0.9875170312879322
34.09,-0.01352082420096694,0.012594071216152969,0.15638111127683024,0.9875239362764594
34.091,-0.013501770273640695,0.01259090509012918,0.15633970244978213,0.9875307938218448
34.092,-0.013482776277112406,0.012588662406187093,0.15629849142040675,0.9875376053104964
34.093,-0.013463950349049769,0.01258737333040098,0.15625745607201524,0.987544372418547
34.094,-0.013445400126146511,0.012587059991383081,0.15621657316706258,0.9875510971105046
34.095,-0.013427232136962591,0.01258773595226719,0.15617579580372518,0.987557785218571
34.096,-0.013409578824471257,0.012589339769484393,0.1561351173916893,0.9875644368024813
34.097,-0.013392540114378093,0.012591870650844564,0.15609451214203116,0.9875710546294573
34.098,-0.01337621200280254,0.01259531922604044,0.15605395365056685,0.9875776417254883
34.099,-0.013360685751224155,0.012599667630330727,0.1560134150458602,0.9875842013608715
34.1,-0.013346047118786071,0.012604889664429063,0.1559728691461841,0.9875907370328856
34.101,-0.013332375637172067,0.012610951029787789,0.15593228862492028,0.9875972524456456
34.102,-0.013319743933042139,0.01261780963774757,0.15589164618360554,0.9876037514872397
34.103,-0.013308217102770237,0.012625415990298986,0.15585091473155527,0.9876102382043006
34.104,-0.01329785214397774,0.012633713629477936,0.15581006757071905,0.9876167167742218
34.105,-0.01328869760211472,0.012642639489534828,0.15576906654016628,0.9876231933748735
34.106,-0.013280724841228806,0.012652067714987019,0.1557278963507566,0.9876296724118788
34.107,-0.013273966040927534,0.012661926275020927,0.15568653264228505,0.9876361582092735
34.108,-0.013268443559602551,0.01267213850437886,0.15564495219562055,0.9876426550971028
34.109,-0.01326416970927825,0.012682623828994996,0.1556031331154098,0.9876491673764546
34.11,-0.013261146608292786,0.012693298528173308,0.15556105500574086,0.9876556992842236
34.111,-0.013259366113974389,0.012704076525988633,0.1555186991363916,0.9876622549580408
34.112,-0.013258809837012414,0.012714870204213104,0.15547604859734024,0.9876688384017961
34.113,-0.013259449238702524,0.012725591228787749,0.15543308843933212,0.9876754534521828
34.114,-0.01326124581168876,0.012736151381672918,0.1553898057984647,0.9876821037466562
34.115,-0.013264151290466207,0.012746463445815866,0.15534619417020987,0.9876887920377551
34.116,-0.013268001547084794,0.012756437940978553,0.15530224138208618,0.9876955235535417
34.117,-0.013272733282816787,0.012765992271571028,0.15525794140359833,0.9877023011128617
34.118,-0.01327827465097518,0.012775047138943455,0.15521329059726793,0.9877091272307142
34.119,-0.013284545848479289,0.012783527277499181,0.1551682877425091,0.9877160040978393
34.12,-0.013291459780279138,0.012791362149574588,0.15512293403745306,0.9877229335632942
34.121,-0.013298922792120962,0.012798486592568431,0.15507723307897542,0.9877299171200992
34.122,-0.013306835466322506,0.012804841412398597,0.15503119082155026,0.9877369558939909
34.123,-0.01331509347442682,0.012810373918012263,0.15498481551589513,0.9877440506352606
34.124,-0.013323588479839424,0.012815038392373908,0.1549381176286867,0.9877512017136203
34.125,-0.013332208863938396,0.01281879672372028,0.15489112661842303,0.9877584064700436
34.126,-0.013340775780623142,0.012821671853604891,0.15484384298006748,0.9877656669087127
34.127,-0.01334917663475145,0.01282363938959668,0.15479628325710815,0.9877729822412461
34.128,-0.01335729871974031,0.012824683112311643,0.15474846573217002,0.9877803513066656
34.129,-0.013365030246436144,0.012824795085615818,0.15470041027817527,0.9877877725793572
34.13,-0.013372261368059492,0.012823975692027256,0.154652138202068,0.9877952441791179
34.131,-0.013378885191164014,0.012822233593867529,0.15460367208315437,0.9878027638831097
34.132,-0.013384798762568007,0.012819585621365032,0.154555035608,0.9878103291395529
34.133,-0.01338990402237648,0.012816056589532773,0.1545062534036765,0.9878179370830054
34.134,-0.01339410871350817,0.012811679046219097,0.1544573508709627,0.9878255845510946
34.135,-0.013397327025050192,0.012806493177542556,0.15440837048479428,0.9878332655288078
34.136,-0.013399508264442972,0.012800610204288972,0.15435932564924232,0.9878409771525881
34.137,-0.01340058184300469,0.01279408152235904,0.154310243114895,0.9878487155197856
34.138,-0.013400486007550384,0.012786964684864281,0.15426114975565122,0.9878564765111245
34.139,-0.013399168405235536,0.012779322859110808,0.15421207241775975,0.987864255813485
34.14,-0.013396586561078616,0.012771224239309648,0.1541630377737636,0.9878720489437415
34.141,-0.01339270826389703,0.012762741420298164,0.15411407218140638,0.9878798512736564
34.142,-0.013387511857438118,0.012753950737802373,0.15406520154739384,0.9878876580558166
34.143,-0.013380986434551425,0.012744931580977186,0.15401645119578142,0.9878954644506128
34.144,-0.013373131933313302,0.012735765683120287,0.1539678457406664,0.987903265554243
34.145,-0.01336395909526024,0.012726536438340687,0.15391941204981424,0.9879110559467504
34.146,-0.01335358862203394,0.012717349195942222,0.1538711707815176,0.9879188294099202
34.147,-0.013342049524599347,0.012708287778838895,0.15382314362192337,0.9879265810891428
34.148,-0.013329381124949954,0.012699435428310483,0.15377535107636844,0.987934306186382
34.149,-0.013315632681179204,0.012690874075255903,0.15372781235894445,0.987941999992327
34.15,-0.01330086292891389,0.012682683625883852,0.15368054528460445,0.9879496579190757
34.151,-0.013285139544190973,0.012674941267510864,0.15363356616384755,0.9879572755331757
34.152,-0.013268538533457627,0.01266772079991652,0.15358688970017628,0.9879648485888287
34.153,-0.013251143556885607,0.012661091997451693,0.15354052889068584,0.987972373061026
34.154,-0.013233045191617358,0.012655120006800812,0.1534944949303194,0.98797984517836
34.155,-0.013214340325947743,0.012649864592456882,0.15344878274865642,0.987987263687391
34.156,-0.01319522079780399,0.0126453418848586,0.15340341126230372,0.9879946229053074
34.157,-0.013175789995636372,0.012641601410635635,0.15335838573650937,0.9880019200366249
34.158,-0.013156154905805505,0.01263868602393866,0.15331370931451258,0.9880091526599883
34.159,-0.01313642518500373,0.012636631545502966,0.15326938295315498,0.9880163187547568
34.16,-0.01311671221692374,0.012635466459553456,0.15322540536841514,0.9880234167253592
34.161,-0.013097128160684805,0.012635211670818665,0.15318177299227967,0.988030445423074
34.162,-0.01307778499843015,0.01263588032351331,0.153138479942383,0.9880374041649036
34.163,-0.013058793589368919,0.012637477683733881,0.15309551800582727,0.9880442927492222
34.164,-0.013040262737362713,0.012640001086298303,0.15305287663853542,0.9880511114678978
34.165,-0.01302229859350398,0.01264343962204356,0.1530105183873316,0.9880578649232573
34.166,-0.01300501220706495,0.012647706768095806,0.15296844801237477,0.9880645520833585
34.167,-0.012988500627934756,0.012652778655185251,0.15292664823700378,0.9880711747150288
34.168,-0.012972855407008122,0.012658623816996664,0.15288509962922267,0.9880777350881921
34.169,-0.012958161827671977,0.012665203464747966,0.15284378069283147,0.9880842359671396
34.17,-0.012944498188185853,0.012672471823703577,0.1528026679787978,0.9880906805972288
34.171,-0.012931935140097786,0.012680376529592792,0.1527617362167844,0.9880970726870076
34.172,-0.01292053508747913,0.012688859082422857,0.1527209584664288,0.9881034163858229
34.173,-0.012910351651387588,0.012697855354687163,0.15268030628764234,0.9881097162570261
34.174,-0.012901429203577005,0.012707296150470514,0.15263974992886517,0.9881159772469541
34.175,-0.01289380272828223,0.012717107552305207,0.15259923868484226,0.9881222077149739
34.176,-0.012887429767993243,0.012727168887340724,0.15255875681467815,0.988128412224468
34.177,-0.012882327172692032,0.012737400966777153,0.1525182719801147,0.9881345965886567
34.178,-0.012878501329228166,0.01274772213883877,0.15247775142533612,0.9881407668465346
34.179,-0.012875948087882708,0.01275804903566338,0.15243716222790088,0.9881469292152592
34.18,-0.012874652773331113,0.012768297339729005,0.15239647155525088,0.9881530900404656
34.181,-0.01287459028066663,0.012778382563064346,0.15235564692402975,0.9881592557450126
34.182,-0.012875725256557991,0.012788220832182883,0.1523146564593688,0.9881654327766831
34.183,-0.012878012364995807,0.012797729671439505,0.1522734691512777,0.9881716275553649
34.184,-0.012881396636438874,0.012806828777351035,0.15223205510531732,0.9881778464202556
34.185,-0.012885813925336897,0.012815440749393647,0.1521903837129134,0.9881840958967092
34.186,-0.012891077000740095,0.012823506009594947,0.1521484292066216,0.9881903831334025
34.187,-0.01289710838858571,0.012830954980498768,0.15210616651415892,0.9881967138671676
34.188,-0.012903823021125775,0.01283772310388962,0.1520635725683498,0.9882030935565309
34.189,-0.012911128967964468,0.012843751456547876,0.15202062649151338,0.9882095273363958
34.19,-0.012918928228785572,0.012848987314371223,0.15197730976085483,0.9882160199755253
34.191,-0.012927117581638062,0.012853384658965362,0.15193360635359682,0.9882225758371591
34.192,-0.012935589479976873,0.012856904621396046,0.15188950287090813,0.9882291988430569
34.193,-0.012944232991039608,0.012859515858456362,0.15184498864000393,0.9882358924412112
34.194,-0.012952934767571013,0.012861194857528045,0.15180005579410033,0.9882426595774197
34.195,-0.012961579819119773,0.012861926393846191,0.15175471664391327,0.988249500012197
34.196,-0.01296999975792206,0.012861769386200613,0.15170895469417983,0.9882564176670623
34.197,-0.012978081668361651,0.012860722736008382,0.1516627708249629,0.9882634138490668
34.198,-0.012985714217946663,0.012858793663297787,0.15161616882150986,0.9882704892910958
34.199,-0.012992788663238386,0.012855997622782831,0.15156915534721355,0.9882776441441988
34.2,-0.012999199833947936,0.012852358142716565,0.15152173989757423,0.9882848779740891
34.201,-0.013004847085811209,0.01284790658837602,0.15147393473619572,0.9882921897617657
34.202,-0.01300963521310322,0.01284268185281774,0.15142575481388962,0.9882995779081833
34.203,-0.013013475312029345,0.012836729978282843,0.1513772176719702,0.9883070402428898
34.204,-0.013016285586713663,0.012830103712327573,0.15132834333080192,0.9883145740365318
34.205,-0.013017991786120396,0.01282286231182442,0.15127917758320764,0.9883221724325206
34.206,-0.013018567853899135,0.012815130243351722,0.15122972651198918,0.9883298331766518
34.207,-0.013017956519022272,0.012806975012385457,0.15118001678659754,0.9883375520152541
34.208,-0.0130161101312241,0.012798468558218284,0.15113007697597058,0.9883453242226897
34.209,-0.013012991076414149,0.012789686565483387,0.15107993737682673,0.988353144631521
34.21,-0.013008572101176896,0.01278070774613365,0.15102962983230195,0.9883610076657791
34.211,-0.013002836543874295,0.012771613098935297,0.1509791875415204,0.9883689073771832
34.212,-0.012995778470861245,0.012762485153660156,0.15092864486064286,0.9883768374841495
34.213,-0.012987402717303495,0.012753407207205913,0.150878037095915,0.9883847914134198
34.214,-0.01297772483305665,0.012744462558838768,0.15082740028923258,0.9883927623441178
34.215,-0.01296677078842544,0.012735733900866481,0.1507767823631071,0.9884007415201361
34.216,-0.012954677018343571,0.012727304923544427,0.15072621175990097,0.9884087217043579
34.217,-0.012941486907541069,0.012719254429116558,0.1506757253187951,0.9884166956719439
34.218,-0.012927253473364406,0.012711658295053642,0.1506253596934914,0.9884246561464519
34.219,-0.012912038874634399,0.012704588806251754,0.1505751511099496,0.9884325958524334
34.22,-0.012895913846462834,0.012698114024662269,0.15052513512104063,0.9884405075689047
34.221,-0.012878957066664715,0.012692297201340082,0.15047534635924772,0.9884483841833585
34.222,-0.012861254459860328,0.012687196235374783,0.15042581828870188,0.9884562187459687
