Time,x,y,z
36.848,0.053864710241425265,0.035522188968901476,-0.0053741002700493515
36.849,0.053867169636473734,0.03544421565272833,-0.005369584790815221
36.85,0.05387270241529308,0.03536824133616623,-0.005365313874509116
36.851,0.05388122370671213,0.035294500390835315,-0.005361295859536079
36.852,0.05389262296804418,0.0352232059912568,-0.005357537082250191
36.853,0.05390676525331312,0.03515454868849113,-0.005354041811547479
36.854,0.053923492681608884,0.035088695233368515,-0.00535081220541325
36.855,0.053942626083635696,0.035025787642394376,-0.005347848290135204
36.856,0.053962088675986314,0.03496559304740874,-0.005344803428527431
36.857,0.05398360138015883,0.03490856418662604,-0.0053420213975758305
36.858,0.05400693117024341,0.03485476569311919,-0.005339495942494262
36.859,0.05403183162329519,0.03480423600135705,-0.005337218827232728
36.86,0.05405804510495653,0.0347569874816852,-0.005335179923095454
36.861,0.054085304996111694,0.03471300674691523,-0.005333367316435792
36.862,0.054113337940414535,0.03467225511626261,-0.00533176743384724
36.863,0.05414186609411926,0.03463466922234337,-0.005330365183222614
36.864,0.054170609361535095,0.034600161748185226,-0.0053291441082710745
36.865,0.05419928760210223,0.03456862227904155,-0.005328086555085779
36.866,0.054225737332421725,0.0345380737012018,-0.005326834241391333
36.867,0.054251626618160916,0.034510263298845927,-0.005325710178538495
36.868,0.05427668661294431,0.034485016487322516,-0.005324694321148975
36.869,0.05430065669286389,0.034462140050783185,-0.005323766168296871
36.87,0.05432328634382793,0.03444142346447275,-0.005322904954920091
36.871,0.05434433695915556,0.03442264029906308,-0.005322089841876194
36.872,0.05436358353997441,0.03440554970571402,-0.00532130010372869
36.873,0.054380816292190895,0.034389897981140685,-0.005320515312037406
36.874,0.05439584211405685,0.03437542021285924,-0.0053197155129973885
36.875,0.05440848596591998,0.03436184200682382,-0.005318881397236949
36.876,0.054418040716457616,0.034346965017825797,-0.005317671072507868
36.877,0.05442493762092449,0.03433247351787898,-0.005316393489489105
36.878,0.054429062506842776,0.03431807492993857,-0.005315032299264847
36.879,0.054430323458998155,0.034303474917988006,-0.005313572370713334
36.88,0.05442865152635636,0.034288379470144355,-0.0053119999036015855
36.881,0.05442400127612885,0.03427249703922052,-0.00531030252805764
36.882,0.0544163511891615,0.03425554073038005,-0.005308469389880258
36.883,0.054405703890389484,0.034237230523640715,-0.0053064912205955566
36.884,0.05439208620868289,0.03421729551659254,-0.005304360392574379
36.885,0.054375549053613366,0.03419547617713854,-0.005302070958610822
36.886,0.05435738109694821,0.03417094254653232,-0.005299312520448367
36.887,0.0543364293624171,0.034144064959056405,-0.005296391518674969
36.888,0.054312815421739075,0.034114631493605434,-0.0052933071202446525
36.889,0.05428668256847665,0.034082450184057464,-0.005290060179283254
36.89,0.054258194786332044,0.03404735094151994,-0.005286653202925204
36.891,0.05422753553568355,0.034009187338958365,-0.005283090304289036
36.892,0.054194906363226734,0.033967838231849436,-0.0052793771432713766
36.893,0.05416052534075198,0.03392320918839801,-0.005275520855965414
36.894,0.054124625342387024,0.033875233704300206,-0.005271529974008302
36.895,0.054087452164834585,0.033823874182794166,-0.00526741433458459
36.896,0.05405130855856285,0.033770367392774295,-0.005262879442296978
36.897,0.05401435260852779,0.033713454554296335,-0.005258245400743501
36.898,0.053976857592802144,0.03365318926382758,-0.005253525320336894
36.899,0.05393910091205631,0.033589655071036735,-0.005248733196690433
36.9,0.05390136170691936,0.03352296499910108,-0.0052438837897383775
36.901,0.0538639184334053,0.033453260752196984,-0.005238992499606047
36.902,0.05382704641980423,0.03338071161277173,-0.005234075239894374
36.903,0.05379101543037065,0.03330551303660613,-0.0052291483091498015
36.904,0.0537560872610978,0.03322788495807616,-0.005224228261188849
36.905,0.053722513393723324,0.033148069825054215,-0.005219331774533554
36.906,0.05369188343142621,0.033068524771735136,-0.00521415785090404
36.907,0.05366303088862288,0.03298727143227214,-0.005209043807221075
36.908,0.05363616391135446,0.03290460724489792,-0.005204005944180151
36.909,0.053611472005966616,0.03282084198990491,-0.0051990601731343065
36.91,0.053589124364542426,0.03273629486895714,-0.005194221887493416
36.911,0.05356926838844971,0.03265129149679612,-0.005189505836386951
36.912,0.05355202842632222,0.03256616084333925,-0.005184926001651137
36.913,0.0535375047407845,0.03248123216416787,-0.0051804954786363175
36.914,0.05352577271467771,0.03239683195661407,-0.005176226362083202
36.915,0.053516882305368545,0.03231328097910119,-0.005172129637837233
36.916,0.05351058075556516,0.03223232631814143,-0.00516819871439404
36.917,0.05350715361385548,0.032152791555889904,-0.005164458973838362
36.918,0.05350657357776752,0.03207496450964399,-0.005160917541440453
36.919,0.05350878824852903,0.03199911653426674,-0.005157580081683471
36.92,0.05351372081675061,0.03192550029502081,-0.0051544507362710126
36.921,0.05352127097075239,0.031854347758324186,-0.005151532075788745
36.922,0.05353131601302933,0.03178586841353507,-0.005148825064997791
36.923,0.0535437121679312,0.031720247735231126,-0.005146329043427692
36.924,0.053558296062160476,0.03165764589142157,-0.005144041721378024
36.925,0.053574886357858766,0.03159819670027013,-0.005141959192064107
36.926,0.05359207877484059,0.03154178537948916,-0.005139404258981522
36.927,0.05361090590791379,0.03148871996974852,-0.005137048660079976
36.928,0.0536311427612299,0.03143905137669016,-0.005134883830464168
36.929,0.05365255400533685,0.03139280240633345,-0.005132899802174604
36.93,0.053674896051727886,0.03134996789984183,-0.005131085294354867
36.931,0.053697919153497205,0.03131051507815843,-0.005129427817162089
36.932,0.05372136951291397,0.03127438408505389,-0.00512791378856944
36.933,0.05374499137838656,0.03124148871635381,-0.0051265286620346216
36.934,0.05376852911429131,0.03121171732332712,-0.005125257064434236
36.935,0.05379172922935328,0.03118493387645736,-0.00512408294171021
36.936,0.053812383705887805,0.031158756608899444,-0.0051226659998099165
36.937,0.053832266386151816,0.03113529350446362,-0.005121315602651363
36.938,0.0538511404950561,0.03111434191757788,-0.005120014722320742
36.939,0.053868778828344364,0.031095680526913142,-0.005118746283792707
36.94,0.0538849654054602,0.031079071028881793,-0.005117493323021964
36.941,0.053899497021503276,0.03106425992646011,-0.005116239143821966
36.942,0.053912184693161086,0.031050980403368778,-0.005114967470398976
36.943,0.05392285499258857,0.031038954274719897,-0.005113662594779084
36.944,0.05393135126475217,0.031027894004876523,-0.005112309517238433
36.945,0.05393753472212228,0.031017504785723973,-0.00511089407891231
36.946,0.05394054505258984,0.031005416397946253,-0.005109133997624713
36.947,0.05394104325360404,0.030993457106678928,-0.005107288804710011
