Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,cartesian_point.pose.position.x,cartesian_point.pose.position.y,cartesian_point.pose.position.z,cartesian_point.pose.orientation.w,cartesian_point.pose.orientation.x,cartesian_point.pose.orientation.y,cartesian_point.pose.orientation.z,cartesian_point.pose.euler_orientation.phi,cartesian_point.pose.euler_orientation.theta,cartesian_point.pose.euler_orientation.psi,cartesian_point.velocity.linear.x,cartesian_point.velocity.linear.y,cartesian_point.velocity.linear.z,cartesian_point.velocity.angular.x,cartesian_point.velocity.angular.y,cartesian_point.velocity.angular.z,cartesian_point.acceleration.linear.x,cartesian_point.acceleration.linear.y,cartesian_point.acceleration.linear.z,cartesian_point.acceleration.angular.x,cartesian_point.acceleration.angular.y,cartesian_point.acceleration.angular.z
21.303,399,21,303000000,,0.570998035246362,-0.002926454738447726,1.2737897634949662,0.9786505943225347,0.0,0.0,0.20553105417953205,0.0,0.0,0.4140126311499742,0.006603641054305426,0.0011013539557795848,0.7355894802659814,0.0,0.0,0.0,0.034858000366312925,0.0033954678527078367,0.05065124833670506,0.0,0.0,0.0
21.313,400,21,313000000,,0.571065819257449,-0.002915271220788892,1.2811481496917065,0.9785192665764914,0.0,0.0,0.20615539027298188,0.0,0.0,0.41528862887453644,0.006953631063224404,0.0011353699372648263,0.7360836408106355,0.0,0.0,0.0,0.03513994017042176,0.0034076845827652564,0.04818028816239769,0.0,0.0,0.0
21.323,401,21,323000000,,0.571137117259424,-0.002903746936873971,1.2885113538892974,0.9783878328583406,0.0,0.0,0.20677825928941318,0.0,0.0,0.41656179916571046,0.007306438606001383,0.00116950676655753,0.7365530748432388,0.0,0.0,0.0,0.035421504461487445,0.0034196370502121254,0.04570597219013213,0.0,0.0,0.0
21.333,402,21,333000000,,0.5712119574085817,-0.0028918806914743737,1.2958791286574571,0.9782562989812307,0.0,0.0,0.2073996468259889,0.0,0.0,0.4178321119539665,0.007662059847248357,0.001203761790141928,0.7369977495936719,0.0,0.0,0.0,0.03570267719153851,0.0034313230801205174,0.04322845798663206,0.0,0.0,0.0
21.343,403,21,343000000,,0.5712903678220624,-0.0028796713160050232,1.3032512262460731,0.9781246707891756,0.0,0.0,0.20801953848993798,0.0,0.0,0.4190995371697752,0.008020490791207101,0.0012381323328435495,0.7374176338672999,0.0,0.0,0.0,0.03598344233484283,0.0034427405157296145,0.04074790307946757,0.0,0.0,0.0
21.353,404,21,353000000,,0.5713723765762464,-0.0028671176687402266,1.310627398600971,0.9779929541568315,0.0,0.0,0.2086379198985497,0.0,0.0,0.4203640447436063,0.008381727281978323,0.0012726156980122341,0.7378126980445154,0.0,0.0,0.0,0.036263783888919626,0.0034538872186782345,0.03826446494600937,0.0,0.0,0.0
21.363,405,21,363000000,,0.5714580117051563,-0.0028542186350273362,1.3180073973796493,0.9778611549892712,0.0,0.0,0.20925477667916803,0.0,0.0,0.4216256046059306,0.008745765003757866,0.001307209167707075,0.738182914080192,0.0,0.0,0.0,0.036543685875550534,0.0034647610692376575,0.03577830100239136,0.0,0.0,0.0
21.373,406,21,373000000,,0.5715473011988578,-0.0028409731274988363,1.3253909739670253,0.9777292792217569,0.0,0.0,0.20987009446918273,0.0,0.0,0.42288418668721817,0.009112599481085172,0.0013419100028840456,0.7385282555030164,0.0,0.0,0.0,0.03682313234179265,0.0034753599665442486,0.03328956859246749,0.0,0.0,0.0
21.383,407,21,383000000,,0.5716402730018646,-0.002827380086282287,1.3327778794911653,0.9775973328195103,0.0,0.0,0.21048385891602128,0.0,0.0,0.4241397609179395,0.009482226079100577,0.0013767154435857585,0.7388486974147007,0.0,0.0,0.0,0.03710210736098825,0.0034856818288322195,0.030798424976781008,0.0,0.0,0.0
21.393,408,21,393000000,,0.5717369550115464,-0.0028134384792086785,1.3401678648390207,0.9774653217774811,0.0,0.0,0.21109605567713802,0.0,0.0,0.4253922972285647,0.009854640003813711,0.0014116227091336374,0.7391442164891,0.0,0.0,0.0,0.037380595033778836,0.003495724593666334,0.028305027321509323,0.0,0.0,0.0
21.403,409,21,403000000,,0.5718373750765382,-0.0027991473020185435,1.3475606806721314,0.977333252120113,0.0,0.0,0.211706670420003,0.0,0.0,0.4266417655495644,0.010229836302381492,0.00144662899832247,0.7394147909712129,0.0,0.0,0.0,0.03765857948911433,0.003505486218174582,0.025809532687437256,0.0,0.0,0.0
21.413,410,21,413000000,,0.571941560995153,-0.002784505578566301,1.354956077442345,0.977201129901108,0.0,0.0,0.21231568882208862,0.0,0.0,0.4278881358114085,0.010607809863395405,0.0014817314896169106,0.7396604006760803,0.0,0.0,0.0,0.03793604488526764,0.003514964679281034,0.02331209801890233,0.0,0.0,0.0
21.423000000000002,411,21,423000000,,0.5720495405137995,-0.0027695123610225318,1.3623538054075013,0.9770689612031885,0.0,0.0,0.21292309657085623,0.0,0.0,0.42913137794456774,0.01098855541718136,0.0015169273413509943,0.7398810269875465,0.0,0.0,0.0,0.03821297541084372,0.0035241579739382677,0.02081288013277782,0.0,0.0,0.0
21.433,412,21,433000000,,0.5721613413253981,-0.0027541667300742907,1.3697536146471165,0.9769367521378575,0.0,0.0,0.21352887936374,0.0,0.0,0.430371461879512,0.011372067536106683,0.001552213691929302,0.740076652856954,0.0,0.0,0.0,0.038489355285793156,0.003533064119360376,0.01831203570739891,0.0,0.0,0.0
21.443,413,21,443000000,,0.5722769910678052,-0.0027384677951233787,1.377155255078051,0.9768045088451558,0.0,0.0,0.21413302290813077,0.0,0.0,0.4316083575467118,0.011758340634899072,0.001587587660030798,0.7402472628016808,0.0,0.0,0.0,0.03876516876242301,0.003541681153255543,0.015809721271558202,0.0,0.0,0.0
21.453,414,21,453000000,,0.5723965173222377,-0.0027224146944825737,1.3845584764701668,0.9766722374934189,0.0,0.0,0.21473551292135798,0.0,0.0,0.4328420348766375,0.012147368970975786,0.0016230463448151016,0.7403928429035969,0.0,0.0,0.0,0.03904040012640834,0.00355000713405868,0.013306093193443422,0.0,0.0,0.0
21.463,415,21,463000000,,0.5725199476117013,-0.002706006595569831,1.391963028461956,0.9765399442790303,0.0,0.0,0.21533633513067013,0.0,0.0,0.43407246379975956,0.012539146644781257,0.001658586826130627,0.7405133808074164,0.0,0.0,0.0,0.03931503369780512,0.0035580401411642922,0.01080130766959916,0.0,0.0,0.0
21.473,416,21,473000000,,0.5726473093994224,-0.0026892426951002813,1.3993686605761684,0.9764076354261734,0.0,0.0,0.21593547527321427,0.0,0.0,0.43529961424654795,0.012933667600137371,0.0016942061647256367,0.7406088657189036,0.0,0.0,0.0,0.03958905383206059,0.003565778275159087,0.008295520713892128,0.0,0.0,0.0
21.483,417,21,483000000,,0.572778630087285,-0.002672122219276128,1.406775122235403,0.9762753171865808,0.0,0.0,0.21653291909601435,0.0,0.0,0.4365234561474732,0.013330925624600738,0.0017299014024610496,0.7406792884030112,0.0,0.0,0.0,0.039862444921025766,0.003573219658054744,0.005788888146469337,0.0,0.0,0.0
21.493,418,21,493000000,,0.5729139370142677,-0.0026546444239745593,1.4141821627777038,0.9761429958392828,0.0,0.0,0.2171286523559477,0.0,0.0,0.43774395943300554,0.013730914349833551,0.0017656695625261926,0.7407246411818706,0.0,0.0,0.0,0.040135191393967054,0.003580362433520562,0.003281565582718028,0.0,0.0,0.0
21.503,419,21,503000000,,0.5730532574548888,-0.002636808594933342,1.421589531472108,0.9760106776903524,0.0,0.0,0.21772266081972075,0.0,0.0,0.43896109403361566,0.014133627251981412,0.001801507649656141,0.7407449179327014,0.0,0.0,0.0,0.0404072777185775,0.0035872047671162066,0.0007737084222247332,0.0,0.0,0.0
21.513,420,21,513000000,,0.573196618617651,-0.0026186140479342113,1.428996977534192,0.9758783690726491,0.0,0.0,0.2183149302638425,0.0,0.0,0.4401748298797731,0.014539057652063342,0.001837412650352083,0.7407401140855931,0.0,0.0,0.0,0.04067868840198979,0.0035937448465244775,-0.0017345281622701126,0.0,0.0,0.0
21.523,421,21,523000000,,0.5733440476434943,-0.002600060128984154,1.4364042501415895,0.9757460763455607,0.0,0.0,0.2189054464745985,0.0,0.0,0.44138513690194886,0.014947198716371242,0.0018733815331036287,0.7407102266211839,0.0,0.0,0.0,0.04094940799178592,0.0035999808817838213,-0.004242989235898019,0.0,0.0,0.0
21.533,422,21,533000000,,0.5734955716042495,-0.0025811462144943375,1.4438110984494823,0.9756138058947421,0.0,0.0,0.21949419524802102,0.0,0.0,0.4425919850306127,0.015358043456879062,0.001909411248613491,0.7406552540682265,0.0,0.0,0.0,0.04121942107701087,0.0036059111055213237,-0.006751520112717597,0.0,0.0,0.0
21.543,423,21,543000000,,0.5736512175010968,-0.0025618717114569522,1.4512172716060703,0.9754815641318538,0.0,0.0,0.22008116238986022,0.0,0.0,0.4437953441962356,0.015771584731663197,0.0019454987300245965,0.7405751965010353,0.0,0.0,0.0,0.04148871228918387,0.0036115337731852447,-0.009259966366750175,0.0,0.0,0.0
21.553,424,21,553000000,,0.5738110122630296,-0.0025422360576195725,1.4586225187680084,0.9753493574942963,0.0,0.0,0.2206663337155521,0.0,0.0,0.4449951843292876,0.016187815245331024,0.0019816408931493867,0.7404700555368491,0.0,0.0,0.0,0.041757266303308706,0.003616847163277682,-0.011768173843015416,0.0,0.0,0.0
21.563,425,21,563000000,,0.5739749827453218,-0.0025222387216573324,1.4660265891158362,0.9752171924449443,0.0,0.0,0.22124969505018632,0.0,0.0,0.4461914753602387,0.01660672754946227,0.0020178346367015786,0.7403398343330462,0.0,0.0,0.0,0.04202506783888779,0.0036218495775874396,-0.014275988668578482,0.0,0.0,0.0
21.573,426,21,573000000,,0.5741431557280003,-0.002501879203342782,1.4734292318693498,0.9750850754718778,0.0,0.0,0.22183123222847234,0.0,0.0,0.4473841872195595,0.017028314043058386,0.002054076842530212,0.7401845375842819,0.0,0.0,0.0,0.04229210166093142,0.0036265393414226035,-0.016783257263585653,0.0,0.0,0.0
21.583,427,21,583000000,,0.5743155579143209,-0.0024811570337132547,1.4808301963029664,0.9749530130881113,0.0,0.0,0.22241093109470392,0.0,0.0,0.44857328983772043,0.017452566973002386,0.0020903643758559904,0.7400041715194964,0.0,0.0,0.0,0.04255835258097209,0.0036309148038433732,-0.019289826352299932,0.0,0.0,0.0
21.593,428,21,593000000,,0.5744922159292493,-0.002460071775236087,1.488229231761051,0.9748210118313215,0.0,0.0,0.22298877750272242,0.0,0.0,0.4497587531451915,0.017879478434529434,0.002126694085509851,0.739798743898826,0.0,0.0,0.0,0.04282380545807375,0.003634974337894677,-0.021795542974157995,0.0,0.0,0.0
21.603,429,21,603000000,,0.5746731563179472,-0.0024386230219712477,1.4956260876732137,0.9746890782635723,0.0,0.0,0.22356475731587896,0.0,0.0,0.4509405470724432,0.018309040371707212,0.002163062804174137,0.7395682640103879,0.0,0.0,0.0,0.04308844519984529,0.0036387163408389063,-0.024300254494793363,0.0,0.0,0.0
21.613,430,21,613000000,,0.5748584055442636,-0.00241681039973159,1.503020513569573,0.9745572189710384,0.0,0.0,0.224138856406995,0.0,0.0,0.45211864154994574,0.018741244577926724,0.0021994673486258978,0.7393127426669646,0.0,0.0,0.0,0.04335225676345112,0.0036421392343885745,-0.02680380861707646,0.0,0.0,0.0
21.623,431,21,623000000,,0.5750479899892299,-0.0023946335662406496,1.5104122590959796,0.9744254405637264,0.0,0.0,0.22471106065832147,0.0,0.0,0.4532930065081697,0.019176082696402367,0.002235904519982476,0.739032192202577,0.0,0.0,0.0,0.04361522515662397,0.0036452414649391857,-0.029306053392176883,0.0,0.0,0.0
21.633,432,21,633000000,,0.5752419359495609,-0.0023720922112881945,1.5178010740292236,0.974293749675194,0.0,0.0,0.22528135596149662,0.0,0.0,0.4544636118775852,0.019613546220682877,0.0022723711039495677,0.7387266264689529,0.0,0.0,0.0,0.04387733543867577,0.003648021503801871,-0.03180683723057414,0.0,0.0,0.0
21.643,433,21,643000000,,0.5754402696361607,-0.0023491860568828167,1.5251867082921795,0.9741621529622676,0.0,0.0,0.22584972821750238,0.0,0.0,0.4556304275886624,0.020053626495172408,0.002308863871071581,0.7383960608318633,0.0,0.0,0.0,0.0441385727215096,0.003650477847435879,-0.034306008913119024,0.0,0.0,0.0
21.653,434,21,653000000,,0.5756430171726341,-0.002325914857402514,1.5325689119689365,0.9740306571047571,0.0,0.0,0.22641616333662,0.0,0.0,0.456793423571872,0.02049631471566137,0.0023453795769841704,0.7380405121673774,0.0,0.0,0.0,0.04439892217063161,0.0036526090176817127,-0.03680341760206036,0.0,0.0,0.0
21.663,435,21,663000000,,0.5758502045938028,-0.0023022783997423022,1.539947435319878,0.97389926880517,0.0,0.0,0.22698064723838293,0.0,0.0,0.4579525697576839,0.020941601929866962,0.0023819149626692236,0.7376599988579963,0.0,0.0,0.0,0.044658369006162636,0.0036544135619934557,-0.03929891285210192,0.0,0.0,0.0
21.673000000000002,436,21,673000000,,0.5760618578442274,-0.0022782765034597007,1.5473220287967318,0.9737679947884215,0.0,0.0,0.22754316585152984,0.0,0.0,0.45910783607656874,0.021389479037985604,0.0024184667547123687,0.7372545407886507,0.0,0.0,0.0,0.044916898503849695,0.0036558900536717096,-0.041792344621415865,0.0,0.0,0.0
21.683,437,21,683000000,,0.576278002776736,-0.0022539090209171535,1.5546924430575628,0.9736368418015445,0.0,0.0,0.22810370511395506,0.0,0.0,0.4602591924589967,0.021839936793252555,0.0024550316655622077,0.7368241593426406,0.0,0.0,0.0,0.04517449599607811,0.003657037092096216,-0.04428356328271918,0.0,0.0,0.0
21.693,438,21,693000000,,0.5764986651509554,-0.0022291758374223297,1.562058428981754,0.9735058166133971,0.0,0.0,0.22866225097265833,0.0,0.0,0.46140660883543816,0.02229296580251584,0.0024916063937928017,0.7363688773974114,0.0,0.0,0.0,0.04543114687288293,0.003657853302958531,-0.046772419634275565,0.0,0.0,0.0
21.703,439,21,703000000,,0.5767238706318524,-0.0022040768713653502,1.5694197376849062,0.9733749260143669,0.0,0.0,0.22921878938369286,0.0,0.0,0.46255005513636327,0.022748556526814664,0.0025281876243673372,0.7358887193202555,0.0,0.0,0.0,0.045686836582961035,0.00365833733849485,-0.04925876491096569,0.0,0.0,0.0
21.713,440,21,713000000,,0.5769536447882773,-0.0021786120743536547,1.5767761205337312,0.9732441768160754,0.0,0.0,0.22977330631211212,0.0,0.0,0.46368950129224246,0.023206699281973737,0.0025647720289053116,0.7353837109638847,0.0,0.0,0.0,0.04594155063468231,0.003658487877718687,-0.051742450795313026,0.0,0.0,0.0
21.723,441,21,723000000,,0.5771880130915148,-0.002152781431344123,1.5841273291608695,0.9731135758510786,0.0,0.0,0.230325787731915,0.0,0.0,0.464824917233546,0.023667384239203833,0.002601356265951072,0.7348538796619029,0.0,0.0,0.0,0.046195274597101266,0.0036583036266533515,-0.05422332942852126,0.0,0.0,0.0
21.733,442,21,733000000,,0.5774270009138416,-0.0021265849607724325,1.5914731154796855,0.9729831299725662,0.0,0.0,0.23087621962598998,0.0,0.0,0.46595627289074437,0.024130601425713577,0.0026379369812452196,0.7342992542241676,0.0,0.0,0.0,0.04644799410097045,0.0036577833185651816,-0.056701253421530325,0.0,0.0,0.0
21.743,443,21,743000000,,0.5776706335270887,-0.002100022714679697,1.5988132316990067,0.9728528460540595,0.0,0.0,0.23142458798605722,0.0,0.0,0.4670835381943077,0.024596340725332514,0.0026745108079983654,0.7337198649320218,0.0,0.0,0.0,0.046699694839749666,0.0036569257141956207,-0.05917607586603958,0.0,0.0,0.0
21.753,444,21,753000000,,0.5779189361012114,-0.0020730947788363836,1.6061474303378087,0.9727227309891063,0.0,0.0,0.23197087881261014,0.0,0.0,0.4682066830747065,0.025064591879141652,0.0027110743671665766,0.7331157435334527,0.0,0.0,0.0,0.04695036257061923,0.0036557296019944746,-0.061647650345553216,0.0,0.0,0.0
21.763,445,21,763000000,,0.5781719337028643,-0.002045801272863722,1.6134754642398583,0.9725927916909745,0.0,0.0,0.2325150781148547,0.0,0.0,0.46932567746241094,0.02553534448611762,0.0027476242677303177,0.732486923238097,0.0,0.0,0.0,0.04719998311549154,0.003654193798352242,-0.06411583094642917,0.0,0.0,0.0
21.773,446,21,773000000,,0.5784296512939848,-0.0020181423503516033,1.620797086588307,0.9724630350923427,0.0,0.0,0.23305717191064773,0.0,0.0,0.4704404912878911,0.026008588003782907,0.00278415710697423,0.7318334387121778,0.0,0.0,0.0,0.04744854236202304,0.003652317147833078,-0.06658047226890766,0.0,0.0,0.0
21.783,447,21,783000000,,0.5786921137303803,-0.001990118198974473,1.6281120509202305,0.9723334681449909,0.0,0.0,0.23359714622643424,0.0,0.0,0.4715510944816178,0.02648431174887069,0.0028206694707707492,0.7311553260732917,0.0,0.0,0.0,0.04769602626462452,0.003650098523407263,-0.06904142943815299,0.0,0.0,0.0
21.793,448,21,793000000,,0.5789593457603246,-0.0019617290406039904,1.6354201111411155,0.9722040978194869,0.0,0.0,0.23413498709718208,0.0,0.0,0.4726574569740611,0.02696250489799545,0.0028571579338648786,0.7304526228851155,0.0,0.0,0.0,0.0479424208454747,0.003647536826684211,-0.07149855811530609,0.0,0.0,0.0
21.803,449,21,803000000,,0.5792313720231597,-0.001932975131418693,1.6427210215392916,0.9720749311048721,0.0,0.0,0.2346706805663166,0.0,0.0,0.4737595486956912,0.027443156488336534,0.002893619060161835,0.7297253681519911,0.0,0.0,0.0,0.04818771219553093,0.00364463098814492,-0.0739517145085094,0.0,0.0,0.0
21.813,450,21,813000000,,0.5795082170479056,-0.0019038567620110608,1.6500145368003107,0.9719459750083449,0.0,0.0,0.23520421268565284,0.0,0.0,0.47485733957697845,0.027926255418331332,0.0029300494030170517,0.7289736023134014,0.0,0.0,0.0,0.0484318864755411,0.003641379967374719,-0.07640075538395148,0.0,0.0,0.0
21.823,451,21,823000000,,0.5797899052518751,-0.0018743742574916854,1.6573004120212795,0.9718172365549422,0.0,0.0,0.23573556951532704,0.0,0.0,0.47595079954839353,0.028411790448377643,0.002966445505528305,0.7281973672383195,0.0,0.0,0.0,0.048674929917055416,0.0036377827532962067,-0.07884553807691048,0.0,0.0,0.0
21.833,452,21,833000000,,0.5800764609392988,-0.0018445279775901598,1.6645784027251087,0.9716887227872189,0.0,0.0,0.236264737123726,0.0,0.0,0.47703989854040635,0.028899750201547184,0.003002803900830273,0.7273967062194847,0.0,0.0,0.0,0.04891682882343823,0.0036338383644017288,-0.08128592050280234,0.0,0.0,0.0
21.843,453,21,843000000,,0.5803679082999531,-0.0018143183167531956,1.6718482648747357,0.9715604407649255,0.0,0.0,0.23679170158741575,0.0,0.0,0.4781246064834873,0.02939012316430849,0.0030391211123912956,0.7265716639675321,0.0,0.0,0.0,0.04915756957087896,0.003629545848986044,-0.08372176116819761,0.0,0.0,0.0
21.853,454,21,853000000,,0.5806642714078005,-0.0017837457042401016,1.6791097548872662,0.9714323975646837,0.0,0.0,0.2373164489910682,0.0,0.0,0.47920489330810667,0.0298828976872599,0.00307539365431265,0.7257222866050298,0.0,0.0,0.0,0.04939713860940569,0.0036249042853793412,-0.08615291918188205,0.0,0.0,0.0
21.863,455,21,863000000,,0.5809655742196322,-0.0017528106042146406,1.6863626296480705,0.9713046002796601,0.0,0.0,0.23783896542738694,0.0,0.0,0.48028072894473506,0.030378061985874557,0.0031116180316301443,0.724848621660398,0.0,0.0,0.0,0.04963552246389451,0.003619912782179558,-0.08857925426589042,0.0,0.0,0.0
21.873,456,21,873000000,,0.5812718405737219,-0.0017215135158343334,1.6936066465248076,0.9711770560192375,0.0,0.0,0.2383592369970309,0.0,0.0,0.48135208332384255,0.030875604141251817,0.003147790740617885,0.7239507180617232,0.0,0.0,0.0,0.049872707735082934,0.003614570478485372,-0.09100062676654386,0.0,0.0,0.0
21.883,457,21,883000000,,0.5815830941884863,-0.0016898549733364318,1.700841563381378,0.9710497719086854,0.0,0.0,0.23887724980853706,0.0,0.0,0.4824189263758993,0.03137551210088169,0.003183908269094215,0.7230286261304795,0.0,0.0,0.0,0.05010868110058156,0.0036088765441289593,-0.09341689766550244,0.0,0.0,0.0
21.893,458,21,893000000,,0.5818993586611507,-0.0016578355461210324,1.708067138591849,0.9709227550888264,0.0,0.0,0.23939298997824213,0.0,0.0,0.483481228031376,0.031877773679420664,0.0032199670967308007,0.7220823975750671,0.0,0.0,0.0,0.05034342931588445,0.0036028301799083517,-0.09582792859078205,0.0,0.0,0.0
21.903,459,21,903000000,,0.5822206574664275,-0.0016254558388310125,1.7152831310542755,0.9707960127157038,0.0,0.0,0.23990644363020147,0.0,0.0,0.4845389582207427,0.03238237655947142,0.0032559636953626734,0.7211120854843623,0.0,0.0,0.0,0.050576939215382886,0.003596430617820555,-0.09823358182782119,0.0,0.0,0.0
21.913,460,21,913000000,,0.5825470139551974,-0.0015927164914286357,1.722489300204475,0.9706695519602437,0.0,0.0,0.24041759689610828,0.0,0.0,0.4855920868744698,0.032889308292380945,0.003291894529302215,0.7201177443210336,0.0,0.0,0.0,0.05080919771337457,0.003589677121293862,-0.10063372033049692,0.0,0.0,0.0
21.923000000000002,461,21,923000000,,0.5828784513532022,-0.0015596181792694793,1.729685406029733,0.9705433800079182,0.0,0.0,0.24092643591520999,0.0,0.0,0.48664058392302767,0.03339855629904217,0.00332775605565388,0.7190994299148331,0.0,0.0,0.0,0.051040191805078024,0.0035825689854209882,-0.10302820773219261,0.0,0.0,0.0
21.933,462,21,933000000,,0.5832149927597425,-0.0015261616131727383,1.7368712090824476,0.9704175040584042,0.0,0.0,0.2414329468342239,0.0,0.0,0.4876844192968866,0.033910107870709576,0.0033635447246325627,0.7180571994557248,0.0,0.0,0.0,0.05126990856764236,0.003575105537191466,-0.10541690835680588,0.0,0.0,0.0
21.943,463,21,943000000,,0.5835566611463885,-0.0014923475394885751,1.74404647049367,0.9702919313252423,0.0,0.0,0.24193711580725127,0.0,0.0,0.4887235629265166,0.034423950169822276,0.003399256979883317,0.7169911114869455,0.0,0.0,0.0,0.05149833516115987,0.003567286135724489,-0.10779968722981009,0.0,0.0,0.0
21.953,464,21,953000000,,0.5839034793556928,-0.0014581767401621786,1.7512109519866357,0.9701666690354924,0.0,0.0,0.2424389289956902,0.0,0.0,0.4897579847423885,0.03494007023083984,0.0034348892588042207,0.7159012258979212,0.0,0.0,0.0,0.05172545882967771,0.0035591101725015724,-0.11017641008929785,0.0,0.0,0.0
21.963,465,21,963000000,,0.5842554700999165,-0.0014236500327947162,1.7583644158901741,0.970041724429388,0.0,0.0,0.24293837256814618,0.0,0.0,0.49078765467497226,0.03545845496108666,0.0034704379928707984,0.7147876039170794,0.0,0.0,0.0,0.05195126690220951,0.0035505770715993086,-0.11254694339700695,0.0,0.0,0.0
21.973,466,21,973000000,,0.5846126559597628,-0.0013887682707007598,1.765506625152059,0.9699171047599877,0.0,0.0,0.24343543270034276,0.0,0.0,0.4918125426547383,0.035979091141604365,0.003505899607963286,0.7136503081045817,0.0,0.0,0.0,0.05217574679374691,0.0035416862899219498,-0.11491115434936301,0.0,0.0,0.0
21.983,467,21,983000000,,0.5849750593831158,-0.001353532342962756,1.772637343352296,0.9697928172928263,0.0,0.0,0.24393009557502934,0.0,0.0,0.492832618612157,0.03650196542802135,0.0035412705246961307,0.7124894023448894,0.0,0.0,0.0,0.05239888600627116,0.0035324373174344392,-0.11726891088853117,0.0,0.0,0.0
21.993,468,21,993000000,,0.5853427026837936,-0.0013179431744819296,1.779756334716324,0.9696688693055623,0.0,0.0,0.24442234738188826,0.0,0.0,0.4938478524776987,0.03702706435142329,0.003576547158749729,0.7113049518392789,0.0,0.0,0.0,0.052620672129765816,0.0035228296773946594,-0.11962008171344361,0.0,0.0,0.0
22.003,469,22,3000000,,0.585715608040306,-0.0012820017260259128,1.7868633641281495,0.9695452680876246,0.0,0.0,0.24491217431744025,0.0,0.0,0.4948582141818335,0.03755437431924012,0.0036117259212043906,0.7100970230981979,0.0,0.0,0.0,0.052841092843227654,0.003512862926586508,-0.12196453629084768,0.0,0.0,0.0
22.013,470,22,13000000,,0.5860937974946221,-0.0012457089942733205,1.7939581971433984,0.9694220209398566,0.0,0.0,0.24539956258494902,0.0,0.0,0.49586367365503203,0.03808388161614098,0.0036468032188769484,0.7088656839335545,0.0,0.0,0.0,0.053060135915677896,0.0035025366555525577,-0.12430214486633973,0.0,0.0,0.0
22.023,471,22,23000000,,0.5864772929509485,-0.0012090660118543003,1.8010406000022827,0.9692991351741588,0.0,0.0,0.24588449839432316,0.0,0.0,0.49686420082776406,0.03861557240494023,0.003681775454659318,0.7076110034508479,0.0,0.0,0.0,0.05327778920717559,0.0034918504888265954,-0.12663277847541576,0.0,0.0,0.0
22.033,472,22,33000000,,0.5868661161745136,-0.001172073847388379,1.8081103396425147,0.969176618113129,0.0,0.0,0.24636696796201843,0.0,0.0,0.49785976563050066,0.03914943272751123,0.003716639027859839,0.7063330520412385,0.0,0.0,0.0,0.05349404066982761,0.0034808040851663927,-0.12895630895449828,0.0,0.0,0.0
22.043,473,22,43000000,,0.5872602887903641,-0.0011347336055185025,1.8151671837121097,0.969054477089701,0.0,0.0,0.24684695751093655,0.0,0.0,0.4988503379937116,0.03968544850571387,0.0037513903345463995,0.7050319013734568,0.0,0.0,0.0,0.05370887834880117,0.003469397137786546,-0.1312726089519816,0.0,0.0,0.0
22.053,474,22,53000000,,0.5876598322821692,-0.0010970464269416387,1.8222109005821123,0.9689327194467814,0.0,0.0,0.24732445327032448,0.0,0.0,0.4998358878478673,0.04022360554232865,0.003786025767892329,0.703707624385657,0.0,0.0,0.0,0.05392229038333601,0.003457629374591113,-0.13358155193928337,0.0,0.0,0.0
22.063,475,22,63000000,,0.5880647679910339,-0.0010590134884361148,1.8292412593592795,0.9688113525368834,0.0,0.0,0.24779944147567123,0.0,0.0,0.5008163851234381,0.040763889522003,0.003820541718524369,0.7023602952771116,0.0,0.0,0.0,0.054134265007754694,0.003445500558406188,-0.13588301222186264,0.0,0.0,0.0
22.073,476,22,73000000,,0.5884751171143235,-0.0010206360028852668,1.836258029898623,0.9686903837217606,0.0,0.0,0.2482719083686035,0.0,0.0,0.5017917997508945,0.041306286012207406,0.0038549345748731846,0.7009899894998287,0.0,0.0,0.0,0.054344790552475916,0.003433010487212938,-0.13817686495028017,0.0,0.0,0.0
22.083,477,22,83000000,,0.5888909007044968,-0.000981915219297463,1.8432609828158968,0.9685698203720369,0.0,0.0,0.24874184019677964,0.0,0.0,0.5027621016607066,0.041850780464201,0.0038892007235258315,0.6995967837500321,0.0,0.0,0.0,0.054553855445026035,0.0034201589943799893,-0.1404629861312386,0.0,0.0,0.0
22.093,478,22,93000000,,0.5893121396679465,-0.0009428524228232593,1.850249889500017,0.9684496698668356,0.0,0.0,0.24920922321378303,0.0,0.0,0.5037272607833445,0.042397358214008515,0.003923336549581292,0.6981807559595453,0.0,0.0,0.0,0.05476144821104848,0.0034069459488960552,-0.14274125263858856,0.0,0.0,0.0
22.103,479,22,103000000,,0.5897388547638549,-0.0009034489347678873,1.8572245221253483,0.9683299395934064,0.0,0.0,0.24967404367901325,0.0,0.0,0.5046872470492789,0.04294600448340498,0.003957338437007079,0.6967419852870951,0.0,0.0,0.0,0.05496755747531948,0.0033933712556033107,-0.1450115422244303,0.0,0.0,0.0
22.113,480,22,113000000,,0.590171066603054,-0.0008637061126011781,1.8641846536639417,0.9682106369467502,0.0,0.0,0.2501362878575762,0.0,0.0,0.5056420303889804,0.043496704380914235,0.003991202768999698,0.6952805521094257,0.0,0.0,0.0,0.055172171962756165,0.0033794348554292025,-0.14727373353008516,0.0,0.0,0.0
