Time,phi,theta,psi
41.072,-0.0006041645465282427,-0.002367410108940593,0.000637067814491844
41.073,-0.0006044492102334674,-0.002365709698429086,0.0006355518469370291
41.074,-0.0006048392348894924,-0.002363997081452407,0.0006341560779190142
41.075,-0.0006053424640388806,-0.002362273992733366,0.0006328822965477295
41.076,-0.0006059639444832316,-0.0023605441128358162,0.0006317366795918353
41.077,-0.0006067098686956902,-0.0023588095073905357,0.0006307220145203715
41.078,-0.0006075854916628742,-0.0023570724209815985,0.0006298400503423529
41.079,-0.0006085950911378362,-0.00235533525989573,0.0006290914860499138
41.08,-0.0006097419359379242,-0.0023536005698934215,0.000628475967660709
41.081,-0.0006110282623916516,-0.002351871009236506,0.0006279920937971585
41.082,-0.0006124552589478122,-0.0023501493173472277,0.0006276374296754749
41.083,-0.0006140230590169944,-0.0023484382796445935,0.0006274085292943116
41.084,-0.0006157307418851807,-0.0023467406892008214,0.0006273009655739579
41.085,-0.0006175763281214968,-0.0023450593095555305,0.0006273036089303595
41.086,-0.0006195463594032882,-0.002343396657181529,0.00062741474682793
41.087,-0.0006216371773478431,-0.0023417553017968107,0.0006276272745644142
41.088,-0.0006238441398151099,-0.0023401376501392956,0.0006279332990885409
41.089,-0.0006261616599844132,-0.0023385459051803448,0.000628324203003818
41.09,-0.0006285832521797169,-0.002336982027705492,0.0006287907139091437
41.091,-0.000631101584094297,-0.0023354477011965358,0.0006293229785097239
41.092,-0.0006337085350353685,-0.00233394430088385,0.0006299106409076428
41.093,-0.0006363952597874317,-0.002332472867733193,0.0006305429244573733
41.094,-0.0006391522576610264,-0.0023310340880207114,0.0006312087165581933
41.095,-0.0006419694367498802,-0.0023296282816258618,0.0006318925689963466
41.096,-0.0006448267313462423,-0.0023282512323550275,0.0006325861891575562
41.097,-0.0006477134394785567,-0.002326902628962735,0.0006332779926191188
41.098,-0.0006506185117439885,-0.0023255817834746395,0.0006339564143304505
41.099,-0.0006535306394009743,-0.002324287643766354,0.000634609998222804
41.1,-0.0006564383445376347,-0.0023230188124203632,0.0006352274858340582
41.101,-0.0006593300717182434,-0.002321773571402952,0.0006357979033065873
41.102,-0.0006621942804781784,-0.002320549911974279,0.0006363106461305854
41.103,-0.0006650195380285789,-0.0023193455691186138,0.0006367555610252906
41.104,-0.000667794611501771,-0.002318158059669617,0.0006371230243680199
41.105,-0.0006705085606765526,-0.002316984722775528,0.0006374047113279956
41.106,-0.0006731449908868365,-0.002315822956330038,0.0006375917224717836
41.107,-0.0006756939945538358,-0.0023146698673126576,0.0006376764505309508
41.108,-0.0006781462084914797,-0.0023135225159449657,0.0006376520860695567
41.109,-0.0006804928937820097,-0.0023123779582165938,0.0006375126707974943
41.11,-0.0006827260110617584,-0.002311233286447889,0.0006372531445193637
41.111,-0.0006848382905584959,-0.002310085667077688,0.0006368693853570477
41.112,-0.0006868232962414558,-0.002308932374953221,0.0006363582429285763
41.113,-0.0006886754834890735,-0.002307770823534616,0.0006357175642088573
41.114,-0.0006903902497117863,-0.0023065985905517117,0.0006349462118415392
41.115,-0.0006919639891331767,-0.002305413435167658,0.0006340491642903457
41.116,-0.000693402077471812,-0.0023042109145714473,0.0006330233195196738
41.117,-0.0006947027130678319,-0.0023029892767567617,0.0006318706167299609
41.118,-0.0006958651673711841,-0.0023017469828787718,0.0006305940057235414
41.119,-0.0006968897936163687,-0.0023004827086259283,0.0006291974256919141
41.12,-0.0006977780264006787,-0.0022991953413802335,0.0006276857761540748
41.121,-0.0006985323720958405,-0.0022978839736778056,0.0006260648801954147
41.122,-0.0006991563901122688,-0.0022965478935748074,0.000624341440216709
41.123,-0.0006996546651180906,-0.0022951865725835408,0.0006225229864654345
41.124,-0.0007000327704237993,-0.002293799651914785,0.0006206178186897098
41.125,-0.0007002972362366211,-0.0022923869236504135,0.0006186407944151797
41.126,-0.0007004672397066017,-0.002290949647442808,0.0006165969347529103
41.127,-0.0007005506401860787,-0.0022894878245833805,0.0006144964317774236
41.128,-0.0007005560694328099,-0.0022880015692223754,0.000612349953653842
41.129,-0.0007004928564744844,-0.002286491096998633,0.0006101685590843728
41.13,-0.0007003709466488718,-0.0022849567158240713,0.0006079636082048251
41.131,-0.0007002008155695351,-0.002283398819174165,0.0006057466706742384
41.132,-0.0006999933788084849,-0.0022818178821102375,0.0006035294317381594
41.133,-0.0006997598981448843,-0.0022802144601279384,0.0006013235970766978
41.134,-0.0006995118852437396,-0.00227858919078483,0.0005991407972719887
41.135,-0.000699261009121267,-0.002276942796252124,0.0005969948925074733
41.136,-0.0006990268809823211,-0.0022752780074637435,0.0005948951879564041
41.137,-0.0006988209156562046,-0.002273595668373929,0.0005928525231167669
41.138,-0.0006986543926932985,-0.0022718967368833276,0.0005908772930468113
41.139,-0.0006985383603429663,-0.0022701822953943296,0.0005889793634813927
41.14,-0.0006984835422407622,-0.0022684535614072576,0.0005871679904756805
41.141,-0.000698500247570765,-0.002266711897443985,0.0005854517452866329
41.142,-0.0006985982854463308,-0.002264958819581775,0.0005838384451404423
41.143,-0.0006987868841895852,-0.002263196003889467,0.0005823350904757968
41.144,-0.0006990746161152721,-0.0022614252901014265,0.0005809478091821254
41.145,-0.000699469322198466,-0.0022596486838479812,0.0005796790740137755
41.146,-0.000699976223544973,-0.0022578696159305522,0.0005785352952857781
41.147,-0.0007006015949937387,-0.0022560903640698182,0.0005775197295602212
41.148,-0.0007013508178695361,-0.002254313346844228,0.0005766346155678139
41.149,-0.0007022283391970988,-0.002252541106687378,0.0005758811585287805
41.15,-0.0007032376386156543,-0.002250776288272416,0.0005752595229708611
41.151,-0.0007043812031762622,-0.0022490216124571027,0.0005747688340321203
41.152,-0.000705660510067867,-0.0022472798461135035,0.0005744071871539563
41.153,-0.0007070760172664803,-0.002245553768305708,0.0005741716660036314
41.154,-0.0007086271620673555,-0.00224384613342421,0.0005740583684020657
41.155,-0.0007103123546700707,-0.002242159636010932,0.0005740567712344826
41.156,-0.000712119039108139,-0.0022404963381958964,0.0005741655933582845
41.157,-0.0007140439832158305,-0.0022388586950476963,0.0005743782161143818
41.158,-0.0007160829934059955,-0.0022372489721016464,0.0005746872121892935
41.159,-0.0007182309504126826,-0.0022356692059668504,0.0005750844061750537
41.16,-0.0007204818516465552,-0.002234121167208336,0.0005755609406896842
41.161,-0.0007228288598342375,-0.002232606326427522,0.0005761073475123398
41.162,-0.0007252643575795838,-0.002231125824413205,0.0005767136231560977
41.163,-0.0007277800074659229,-0.002229680447144,0.0005773693082792289
41.164,-0.0007303668172883368,-0.002228270606317695,0.000578063570313987
41.165,-0.0007330152005599237,-0.0022268963290525967,0.0005787810571695281
41.166,-0.000735704460457726,-0.002225554385610895,0.0005795137905469482
41.167,-0.0007384244191086727,-0.0022242440958875065,0.0005802503442926539
41.168,-0.0007411645351965798,-0.0022229643877649252,0.0005809792686310562
41.169,-0.0007439139884911813,-0.002221713811576098,0.0005816891790452133
41.17,-0.0007466617663906604,-0.0022204905602822844,0.0005823688445425778
41.171,-0.0007493967520669076,-0.0022192924956832005,0.000583007274594223
41.172,-0.0007521078136219645,-0.0022181171800941257,0.0005835938041154976
41.173,-0.0007547838936370767,-0.0022169619128031837,0.000584118175874492
41.174,-0.0007574140984852986,-0.002215823770506553,0.0005845706197320853
41.175,-0.0007599877871003587,-0.002214699650713081,0.0005849420830196383
41.176,-0.0007624912652223746,-0.0022135831525618155,0.0005852238652753715
41.177,-0.0007649147636009628,-0.00221247105446043,0.0005854080945441947
41.178,-0.0007672490150554463,-0.0022113600921969123,0.000585487660161086
41.179,-0.00076948533285252,-0.002210247005167698,0.0005854562681400364
41.18,-0.0007716156848554054,-0.002209128580806574,0.0005853084904321127
41.181,-0.0007736327628015356,-0.0022080016963563764,0.0005850398076836234
41.182,-0.0007755300460872608,-0.0022068633571972196,0.0005846466451649863
41.183,-0.0007773018594687683,-0.002205710731081334,0.0005841264015833407
41.184,-0.0007789434241258673,-0.0022045411777313895,0.000583477470538945
41.185,-0.00078045091290703,-0.0022033522694004937,0.0005827043942036224
41.186,-0.0007818276170380842,-0.0022021411110944022,0.0005818035302697068
41.187,-0.0007830714849738887,-0.002200905783442897,0.0005807763060582876
41.188,-0.0007841814964663499,-0.0021996446232399602,0.0005796251529889742
41.189,-0.0007851576737287913,-0.0021983562271390422,0.000578353489241623
41.19,-0.000786001083855767,-0.002197039450611671,0.0005769656946492455
41.191,-0.0007867138323999066,-0.0021956934026388097,0.0005754670779416617
41.192,-0.0007872990480936225,-0.002194317436695181,0.0005738638365239245
41.193,-0.0007877608587884045,-0.0021929111386647104,0.0005721630090284829
41.194,-0.0007881043587935767,-0.002191474312396746,0.0005703724209480078
41.195,-0.0007883355806162504,-0.0021900069590365945,0.0005685064539068106
41.196,-0.0007884727353263659,-0.0021885110625321502,0.0005665697188603145
41.197,-0.0007885231760738448,-0.0021869869065411773,0.0005645720084957758
41.198,-0.0007884950230978908,-0.0021854349270926665,0.0005625236238129861
41.199,-0.0007883970930998923,-0.0021838556974400625,0.0005604352917914898
41.2,-0.0007882388227690854,-0.002182249914600254,0.0005583180792421108
41.201,-0.0007880301871672139,-0.0021806183879959917,0.0005561833035497045
41.202,-0.0007877816137283966,-0.0021789620305150414,0.0005540424410536322
41.203,-0.00078750389267824,-0.002177281852165036,0.0005519070338489041
41.204,-0.0007872080847027434,-0.0021755789563746575,0.000549788595814853
41.205,-0.0007869054323680028,-0.0021738545368048534,0.0005477011159126479
41.206,-0.0007866162744301324,-0.002172110466918342,0.0005456537222124664
41.207,-0.0007863516241025986,-0.0021703481001296154,0.000543657282852297
41.208,-0.0007861223943466198,-0.0021685688929324876,0.0005417222702943733
41.209,-0.0007859393044512926,-0.0021667744108824216,0.000539858675835923
41.21,-0.0007858127889746449,-0.0021649663349800896,0.0005380759282094361
41.211,-0.0007857529098292439,-0.002163146467812238,0.0005363828169896444
41.212,-0.0007857692722337368,-0.0021613167387706245,0.000534787421476164
41.213,-0.0007858709452106983,-0.0021594792076722324,0.0005332970456622017
41.214,-0.0007860663872375039,-0.0021576360661423877,0.0005319181598347607
41.215,-0.0007863633732047196,-0.002155789637769079,0.0005306543077287177
41.216,-0.0007867659737123264,-0.002153946540259133,0.0005295117642647548
41.217,-0.0007872805206247338,-0.002152109206973618,0.0005284942261220078
41.218,-0.0007879124971779784,-0.0021502801792667725,0.0005276043974281039
41.219,-0.0007886664963837164,-0.002148462089494041,0.0005268439701149973
41.22,-0.0007895461868407952,-0.002146657639777727,0.0005262136126351784
41.221,-0.0007905542861246571,-0.0021448695766530523,0.0005257129670631698
41.222,-0.0007916925418085284,-0.0021431006618581883,0.0005253406545270473
41.223,-0.0007929617201563741,-0.002141353639676158,0.0005250942888496259
41.224,-0.0007943616024262556,-0.0021396312013688412,0.0005249704982138963
41.225,-0.000795890975885166,-0.002137935952135628,0.0005249589559832595
41.226,-0.0007975384610064278,-0.002136268316748957,0.000525059159891946
41.227,-0.0007993012368924555,-0.002134630658995107,0.0005252649972883164
41.228,-0.0008011755463865173,-0.0021330251287507984,0.0005255695310129406
41.229,-0.0008031567285673727,-0.0021314536238938864,0.0005259650562800581
41.23,-0.0008052392577064286,-0.0021299177543814274,0.0005264431633143435
41.231,-0.000807416788369675,-0.002128418809411503,0.00052699480521909
41.232,-0.0008096822063288156,-0.002126957728534329,0.0005276103705164675
41.233,-0.0008120276849146195,-0.0021255350775062354,0.0005282797597782017
41.234,-0.0008144447464255208,-0.0021241510295824106,0.0005289924657380697
41.235,-0.0008169243189586305,-0.002122805356361779,0.0005297333124968613
41.236,-0.0008194464751567171,-0.002121494178621841,0.0005304946599221067
41.237,-0.0008220015312343654,-0.002120216538621822,0.0005312652912703573
41.238,-0.0008245794285654599,-0.0021189710714661913,0.0005320339243283713
41.239,-0.0008271698141869787,-0.0021177560196039558,0.0005327892993019206
41.24,-0.0008297621235776258,-0.002116569254000833,0.0005335202663155204
41.241,-0.0008323456651399706,-0.0021154083014907066,0.0005342158718892408
41.242,-0.0008349097058300666,-0.002114270377813865,0.0005348654437575741
41.243,-0.000837443557348244,-0.0021131524256823297,0.0005354586734120921
41.244,-0.0008399366622887081,-0.0021120511570962286,0.0005359856957705826
41.245,-0.0008423786799726909,-0.0021109630988978,0.0005364373275360664
41.246,-0.0008447559175473455,-0.0021098812892048624,0.0005368046822106169
41.247,-0.0008470588351459784,-0.0021088021374435773,0.0005370796674145951
41.248,-0.0008492783516921864,-0.002107722012527402,0.0005372549129310398
41.249,-0.0008514059215388603,-0.0021066372923752574,0.0005373238278967457
41.25,-0.0008534336072384113,-0.0021055444118531774,0.0005372806521152478
41.251,-0.0008553541478118887,-0.002104439908219069,0.0005371205011142122
41.252,-0.0008571610219172295,-0.0021033204632456837,0.0005368394046064756
41.253,-0.0008588485053351906,-0.0021021829413037096,0.0005364343380586016
41.254,-0.0008604117222253785,-0.002101024422785258,0.0005359032471149286
41.255,-0.0008618466981273121,-0.002099842228943105,0.0005352490997329525
41.256,-0.0008631553245717236,-0.0020986330674339637,0.0005344686380525774
41.257,-0.0008643353525030095,-0.0020973948402998044,0.0005335627878242469
41.258,-0.0008653855198066744,-0.0020961257436102887,0.0005325334678588007
41.259,-0.0008663055647346929,-0.0020948242737648393,0.0005313835765044777
41.26,-0.0008670962309438424,-0.0020934892286053053,0.0005301169704612472
41.261,-0.0008677592640521282,-0.002092119703755335,0.000528738436033595
41.262,-0.0008682973996303843,-0.0020907150846787292,0.0005272536529695514
41.263,-0.0008687143427195782,-0.0020892750350756106,0.0005256691511031015
41.264,-0.0008690147389831264,-0.002087799482293873,0.0005239922600698828
41.265,-0.0008692041510263395,-0.0020862885949275434,0.0005222374294888397
41.266,-0.0008693006834341451,-0.0020847453177852415,0.0005204083807618987
41.267,-0.0008693111750559119,-0.0020831701629628885,0.0005185144728141327
41.268,-0.0008692432234453162,-0.0020815638343694154,0.0005165656014534891
41.269,-0.000869105118730416,-0.002079927209386545,0.000514572120533674
41.27,-0.0008689057716459362,-0.0020782613217078527,0.0005125447590682702
41.271,-0.0008686546363916465,-0.0020765673458567058,0.0005104945349665738
41.272,-0.0008683616290332711,-0.0020748465837625574,0.0005084326661020175
41.273,-0.0008680370422096051,-0.0020731004536553854,0.0005063704794621524
41.274,-0.000867691456933391,-0.002071330481416167,0.0005043193191575088
41.275,-0.0008673356578934591,-0.0020695382920350447,0.0005022931591583437
41.276,-0.0008669879924341161,-0.002067727755106885,0.0005003009681120039
41.277,-0.0008666591182541126,-0.002065900610287441,0.0004983535883497164
41.278,-0.0008663596236728679,-0.002064058696193749,0.0004964615158000941
41.279,-0.0008660999372328789,-0.002062203951769037,0.0004946348143324734
41.28,-0.0008658902389989283,-0.002060338418301555,0.0004928830337547987
41.281,-0.0008657403751967203,-0.0020584642417063037,0.0004912151321589895
41.282,-0.0008656597760222526,-0.0020565836742334476,0.0004896394033270369
41.283,-0.0008656573777024317,-0.0020546990750800465,0.0004881634098098409
41.284,-0.0008657415493638812,-0.0020528129092520775,0.000486793922251694
41.285,-0.0008659200208201863,-0.0020509277459781483,0.00048553470756566137
41.286,-0.0008661990477037759,-0.002049048001705245,0.0004843925077252525
41.287,-0.0008665849387720689,-0.0020471763707599067,0.00048337142709078154
41.288,-0.0008670832006391774,-0.0020453156221447166,0.00048247460688153736
41.289,-0.0008676984955852809,-0.002043468582525021,0.0004817042018183174
41.29,-0.0008684346064644962,-0.0020416381153576246,0.00048106136494157297
41.291,-0.0008692944088812361,-0.002039827096223412,0.00048054624067000827
41.292,-0.0008702798507134386,-0.0020380383845763905,0.00048015796608535705
41.293,-0.0008713919390243393,-0.002036274792253767,0.00047989468035918725
41.294,-0.0008726307343120676,-0.002034539049230233,0.0004797535421782372
41.295,-0.0008739953410772082,-0.0020328337719410783,0.0004797253471000036
41.296,-0.0008754749431785662,-0.0020311603011340384,0.0004798096536309877
41.297,-0.0008770670920491995,-0.0020295209324174834,0.00048000086909694134
41.298,-0.0008787684312364883,-0.00202791772533617,0.00048029256489576916
41.299,-0.0008805747257461321,-0.0020263524665133925,0.00048067752951501755
41.3,-0.0008824808976732266,-0.0020248266348434907,0.0004811478274701735
41.301,-0.0008844810678311565,-0.0020233413696366664,0.000481694863660128
41.302,-0.0008865686030529039,-0.0020218974425809666,0.00048230945260550884
41.303,-0.0008887361688209538,-0.0020204952343119142,0.0004829818920035263
41.304,-0.000890975786862141,-0.0020191347163072138,0.00048370204001188917
41.305,-0.0008932788883660058,-0.002017815442648674,0.00048445496337931176
41.306,-0.0008956262993020595,-0.002016532988732944,0.0004852333863500477
41.307,-0.0008980088257321283,-0.002015286157957874,0.00048602634827376505
41.308,-0.0009004168906696278,-0.002014073331351174,0.00048682278276293426
41.309,-0.0009028406106085437,-0.0020128924824005523,0.000487611604162031
41.31,-0.0009052698744739144,-0.0020117411990410172,0.0004883817938940761
41.311,-0.0009076944242965193,-0.002010616711688895,0.0004891224861096445
41.312,-0.0009101039371661021,-0.0020095159272175422,0.0004898230519751112
41.313,-0.0009124881078961515,-0.002008435468200176,0.0004904731819864302
41.314,-0.0009148367318244028,-0.00200737171665466,0.0004910629657086724
41.315,-0.0009171397869719161,-0.0020063208615410666,0.0004915828727062904
41.316,-0.0009193836907041796,-0.0020052754088497604,0.0004920240874404139
41.317,-0.0009215591524880847,-0.0020042314258019722,0.0004923783428329702
41.318,-0.0009236572990029349,-0.0020031849377681876,0.0004926380528144559
41.319,-0.00092566974877578,-0.0020021319806928783,0.0004927963710184664
41.32,-0.0009275886832882962,-0.002001068652188298,0.0004928472438675669
41.321,-0.0009294069139502954,-0.0019999911603472142,0.0004927854576625731
41.322,-0.0009311179443540627,-0.001998895869408379,0.0004926066793277762
41.323,-0.0009327160272391738,-0.0019977793414649447,0.0004923074905057636
41.324,-0.0009341962156449559,-0.0019966383736149673,0.0004918854147385028
41.325,-0.0009355544164595751,-0.001995470025840884,0.0004913433081057624
41.326,-0.0009367926361700268,-0.0019942711944673785,0.0004906771783365692
41.327,-0.0009379084045143744,-0.0019930395631240216,0.0004898874623644931
41.328,-0.0009389001940507553,-0.0019917731425915797,0.0004889755750399614
41.329,-0.0009397674355098976,-0.0019904702799407037,0.00048794389931439017
41.33,-0.0009405105251425141,-0.0019891296621064036,0.00048679576889721417
41.331,-0.0009411308239521305,-0.0019877503142358144,0.00048553544346229444
41.332,-0.0009416306486878446,-0.0019863315932591163,0.00048416807652566644
41.333,-0.0009420132546878716,-0.001984873177253599,0.00048269967618515323
41.334,-0.0009422828106312294,-0.001983375051237246,0.00048113705895857204
41.335,-0.0009424443757832249,-0.0019818374851603426,0.0004794930361016997
41.336,-0.0009425132067362453,-0.001980263215133782,0.0004777717428566287
41.337,-0.0009424956820314162,-0.0019786529520837703,0.0004759820760430664
41.338,-0.0009423989258362229,-0.0019770076372622736,0.0004741334940870549
41.339,-0.0009422307463257455,-0.001975328421259359,0.0004722359419188523
41.34,-0.0009419995682625935,-0.001973616643682563,0.00047029977162488837
41.341,-0.000941714360404929,-0.0019718738140561687,0.00046833565948366804
41.342,-0.0009413845584014544,-0.001970101594380047,0.0004663545200593126
41.343,-0.0009410199838990645,-0.0019683017836948924,0.00046436741806640044
41.344,-0.0009406307606392157,-0.0019664763048683476,0.00046238547875180523
41.345,-0.0009402272349480229,-0.001964627190491619,0.0004604231916694335
41.346,-0.0009398286098347694,-0.001962759908666678,0.0004584888558498499
41.347,-0.0009394451082522677,-0.0019608765755727564,0.0004565932350262577
41.348,-0.0009390869139701034,-0.0019589794050098863,0.00045474679548959446
41.349,-0.0009387640842085008,-0.001957070705301822,0.00045295962072805935
41.35,-0.0009384864640096176,-0.001955152877193278,0.0004512413292637536
41.351,-0.0009382636030871062,-0.0019532284122147914,0.000449600996411386
41.352,-0.000938104675858598,-0.0019512998909534396,0.00044804708064859027
41.353,-0.0009380184052939711,-0.0019493699806196751,0.0004465873552386321
41.354,-0.0009380129912445896,-0.0019474414313422894,0.0004452288456904822
41.355,-0.0009380960407050277,-0.0019455170720759085,0.00044397621674134764
41.356,-0.000938274319200646,-0.0019436008324480447,0.00044283607019580305
41.357,-0.0009385540848391324,-0.001941695635194085,0.00044181288162607567
41.358,-0.0009389408402487696,-0.0019398044487455302,0.0004409101966081726
41.359,-0.000939439290063525,-0.0019379302699877865,0.00044013060389277184
41.36,-0.0009400533051902294,-0.001936076103543627,0.0004394757165347014
41.361,-0.0009407858940034938,-0.0019342449375951976,0.0004389461610737363
41.362,-0.0009416391806056505,-0.0019324397164031115,0.0004385415748010829
41.363,-0.0009426143901649349,-0.0019306633098110648,0.0004382606110615317
41.364,-0.0009437118413489922,-0.0019289184801614123,0.00043810095248082346
41.365,-0.0009449309359577435,-0.0019272078519521063,0.0004380542539833851
41.366,-0.000946262215366787,-0.001925532823581655,0.0004381203441850802
41.367,-0.0009477035623201084,-0.001923895651729568,0.000438294157624626
41.368,-0.0009492519829958037,-0.0019222983367515045,0.00043856978596237616
41.369,-0.0009509036333078641,-0.0019207425869665062,0.0004389405270008164
41.37,-0.0009526538513141233,-0.0019192297848733553,0.00043939893975572026
41.371,-0.0009544971954509757,-0.0019177609561851217,0.00043993690510169356
41.372,-0.000956427488294889,-0.0019163367425263367,0.00044054569148137675
41.373,-0.0009584378655187082,-0.0019149573785988139,0.00044121602513382473
41.374,-0.0009605208297036737,-0.0019136226745253282,0.00044193816427327105
41.375,-0.0009626682994854621,-0.0019123320085885354,0.0004426971944745323
41.376,-0.0009648613312657215,-0.0019110808414803948,0.0004434864514626239
41.377,-0.000967091229000895,-0.0019098677679034726,0.00044429527349111575
41.378,-0.0009693489081699558,-0.0019086909456031975,0.00044511285471094417
41.379,-0.0009716249683784303,-0.0019075481106518577,0.0004459283298380204
41.38,-0.0009739097682961824,-0.0019064365994327925,0.0004467308590368388
41.381,-0.0009761935024808155,-0.0019053533771966613,0.0004475097123716436
41.382,-0.000978466279547234,-0.0019042950725947083,0.0004482543532087855
41.383,-0.0009807182011753793,-0.001903258017688314,0.0004489545199479247
41.384,-0.0009829394414169756,-0.0019022382927169623,0.0004496003054819418
41.385,-0.0009851203245445784,-0.0019012317754130148,0.0004501816053643848
41.386,-0.0009872467251860998,-0.001900230039196149,0.0004506899390688174
41.387,-0.0009893096556338559,-0.0018992288437185145,0.0004511169113380302
41.388,-0.0009913005045460483,-0.0018982239020044478,0.0004514547651913427
41.389,-0.0009932111093763937,-0.0018972109354211675,0.0004516964418130079
41.39,-0.0009950338256027743,-0.0018961857275934246,0.00045183563511267614
41.391,-0.0009967615921771353,-0.0018951441762984356,0.00045186684056389517
41.392,-0.0009983879926247425,-0.0018940823424069553,0.0004517853979660876
41.393,-0.0009999073112448487,-0.001892996495052035,0.00045158752781414193
41.394,-0.001001314583892895,-0.0018918831523042634,0.00045127036100420996
41.395,-0.001002605649592044,-0.0018907391131803841,0.00045083552484180724
41.396,-0.0010037812311920677,-0.0018895607227140676,0.0004502792171083035
41.397,-0.0010048387342231587,-0.0018883454595608473,0.0004496014057417871
41.398,-0.0010057764597877377,-0.0018870911573178883,0.00044880301740881555
41.399,-0.0010065936216464336,-0.0018857960166860366,0.00044788593127782284
41.4,-0.001007290355687812,-0.0018844586117450213,0.0004468529654276243
41.401,-0.0010078677216405316,-0.0018830778906113732,0.00044570785594219304
41.402,-0.0010083276969226884,-0.0018816531708734097,0.0004444552287949099
41.403,-0.0010086731626410136,-0.001880184130320428,0.0004431005646798801
41.404,-0.0010089078818072798,-0.001878670793561632,0.00044165015700087967
41.405,-0.0010090364814883158,-0.0018771135089927782,0.00044011722637485225
41.406,-0.0010090750457769915,-0.0018755162026171668,0.00043850467720525426
41.407,-0.0010090294342729393,-0.001873879707324999,0.00043682092011131373
41.408,-0.0010089062381542565,-0.0018722051246284899,0.0004350749482041173
41.409,-0.001008712722932745,-0.0018704938016147477,0.0004332762658878735
41.41,-0.0010084567654806713,-0.0018687473080472028,0.00043143481325262585
41.411,-0.0010081467859152813,-0.0018669674142037795,0.00042956088664708735
41.412,-0.0010077916749347876,-0.0018651560699565195,0.0004276650560683085
41.413,-0.0010074007173844898,-0.0018633153855127649,0.00042575808004508226
41.414,-0.0010069835125963492,-0.001861447614074141,0.0004238508187220954
41.415,-0.0010065498980916315,-0.0018595551335478522,0.00042195719790067175
41.416,-0.0010061173919744932,-0.0018576437199737672,0.0004200856101124226
41.417,-0.0010056957929561955,-0.0018557158544585395,0.0004182466901245487
41.418,-0.001005294887321741,-0.0018537741170663313,0.00041645082351251324
41.419,-0.0010049243648911452,-0.0018518211794242845,0.00041470806203787095
41.42,-0.0010045937364256312,-0.0018498597985383558,0.0004130280417799533
41.421,-0.0010043122532097856,-0.0018478928113585535,0.00041141990474606106
41.422,-0.0010040888294804288,-0.0018459231295837597,0.00040989222465013527
41.423,-0.0010039319683588957,-0.0018439537341619072,0.0004084529375085189
41.424,-0.0010038496918756143,-0.001841987668932843,0.0004071092776533879
41.425,-0.0010038494725201012,-0.0018400280345787223,0.00040586602839463084
41.426,-0.0010039376827778968,-0.0018380793476737711,0.00040473019327183117
41.427,-0.001004120545162339,-0.0018361447427179822,0.0004037065825886315
41.428,-0.0010044035718359636,-0.0018342273741414061,0.00040279911315314063
41.429,-0.001004791522066693,-0.0018323303986487183,0.0004020107782413141
41.43,-0.0010052883661251038,-0.0018304569544731475,0.0004013436252616679
41.431,-0.001005897255792659,-0.0018286101375242225,0.00040079874125217597
41.432,-0.0010066205016278913,-0.0018267929745225953,0.000400376246281917
41.433,-0.001007459556970503,-0.001825008393372629,0.00040007529473727317
41.434,-0.0010084150087715862,-0.0018232591911178098,0.00039989408443384314
41.435,-0.0010094865659491773,-0.001821548005087159,0.0003998248163336461
41.436,-0.0010106650952413988,-0.0018198757308991453,0.00039986783291724287
41.437,-0.0010119488565422097,-0.0018182446133163666,0.0004000186008733723
41.438,-0.001013335264202947,-0.0018166566217454605,0.000400271741408332
41.439,-0.0010148209105079909,-0.0018151134156731974,0.0004006210751555566
41.44,-0.001016401595053866,-0.0018136163119251147,0.00040105967323473033
41.441,-0.0010180723597751616,-0.0018121662545973471,0.0004015799140116015
41.442,-0.0010198275293300055,-0.0018107637885045325,0.0004021735450739785
41.443,-0.001021660756538241,-0.0018094090369267235,0.00040283174990539026
41.444,-0.0010235650725427792,-0.001808101684385166,0.0004035452187077169
41.445,-0.0010255329337450665,-0.0018068409693809961,0.0004043000126945672
41.446,-0.0010275477618919148,-0.001805621794777279,0.00040508938753666446
41.447,-0.0010296013421661136,-0.0018044426023759996,0.0004059030187808634
41.448,-0.0010316850692204424,-0.0018033013829932276,0.00040673040167086503
41.449,-0.0010337900157786277,-0.0018021956917135817,0.00040756093371568247
41.45,-0.0010359070036050097,-0.001801122669943478,0.00040838399775382624
41.451,-0.0010380266763830106,-0.0018000790740264616,0.0004091890448855652
41.452,-0.0010401395740270564,-0.0017990613100180575,0.0004099656766498479
41.453,-0.0010422362079452704,-0.0017980654741294178,0.00041070372583215436
41.454,-0.0010443071367294073,-0.0017970873981236757,0.00041139333530616166
41.455,-0.0010463430401459258,-0.0017961226998499669,0.00041202413719685277
41.456,-0.0010483297778059843,-0.0017951626687708888,0.0004125878237604656
41.457,-0.0010502586620429412,-0.0017942027848278919,0.0004130759161637849
41.458,-0.0010521213435300458,-0.0017932384740910745,0.000413480530004431
41.459,-0.0010539098812587092,-0.0017922651658508482,0.00041379443609033067
41.46,-0.0010556168096330565,-0.00179127834896331,0.00041401111618297393
41.461,-0.0010572352021219493,-0.0017902736264483465,0.000414124813304049
41.462,-0.0010587587309367188,-0.0017892467674573975,0.0004141305762461785
41.463,-0.0010601817221229843,-0.0017881937553996252,0.00041402429796183986
41.464,-0.0010614992057249356,-0.0017871108321376727,0.00041380274755285383
41.465,-0.001062706967238483,-0.0017859945328446702,0.00041346743590202557
