Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,position_controller_output.thrust.num,position_controller_output.orientation_set_point.w,position_controller_output.orientation_set_point.x,position_controller_output.orientation_set_point.y,position_controller_output.orientation_set_point.z,position_controller_output.euler_set_point.phi,position_controller_output.euler_set_point.theta,position_controller_output.euler_set_point.psi
24.083,677,24,83000000,,15.191254299713917,0.9559422566001086,0.008714285397405187,0.019631338898314896,0.2927679521555672,0.028174105920480245,0.0324360131608958,0.5948390033448558
24.093,678,24,93000000,,15.15955969018503,0.9559353317393936,0.008773317651603586,0.019697444466021764,0.2927843594032778,0.028326425661821884,0.03252732133511364,0.5948782079527789
24.103,679,24,103000000,,15.127786241818104,0.9559288845069792,0.00883248336591977,0.019762373855048157,0.29279925475049673,0.028478262390654086,0.03261634160434754,0.5949142144193796
24.113,680,24,113000000,,15.095940327429062,0.9559229124781653,0.008891891093061864,0.019826118116923523,0.29281264438624344,0.028629818136232405,0.03270299377737203,0.5949470375550249
24.123,681,24,123000000,,15.060936085355996,0.955917563802275,0.008951797660962673,0.0198775180004614,0.2928247954171604,0.028775035186287223,0.03276578308268645,0.5949766921700796
24.133,682,24,133000000,,15.028942043409492,0.9559124955568692,0.009011642355206389,0.01994191865835404,0.292835126001858,0.02892771397067209,0.03285351738744836,0.5950031930749091
24.143,683,24,143000000,,14.999907696734022,0.9559077085729206,0.009071316395379246,0.02001904386095542,0.29284364734891605,0.029087485338471712,0.03296573246720254,0.5950265550798786
24.153,684,24,153000000,,14.967728313711653,0.9559035421967863,0.009131240923071531,0.020083677732626613,0.29285095926695154,0.02924035597501026,0.033053950638055045,0.5950467929953536
24.163,685,24,163000000,,14.935480197947165,0.9558998426937728,0.009191253110245396,0.020147029553494438,0.29285680597256847,0.02939259249838265,0.03313970826493704,0.5950639216316995
24.173,686,24,173000000,,14.903168452070558,0.9558966051427792,0.00925146560649812,0.02020926561114633,0.29286118937834626,0.029544507714313037,0.03322325788912426,0.5950779557992814
24.183,687,24,183000000,,14.870786257743038,0.955893812122509,0.00931194489871377,0.02027147269058686,0.29286408967822486,0.029696866480546973,0.03330663976335573,0.5950889103084651
24.193,688,24,193000000,,14.838323024678381,0.9558914495376075,0.009372634841193857,0.020334534023392907,0.29286549326111533,0.029850079720969033,0.033391576662289875,0.5950967999696153
24.203,689,24,203000000,,14.805777263951954,0.9558895197326779,0.009433404864187422,0.020398168697062697,0.29286541559512413,0.030003732726194016,0.033477608275729376,0.5951016395930986
24.213,690,24,213000000,,14.773159941205488,0.9558880365848955,0.00949417355640609,0.02046125041510062,0.2928638923011928,0.03015700854498889,0.033562628475992944,0.5951034439892785
