Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
127.8,6122,127,799000000,IMU,6.019472416529702e-06,-3.7682152979366707e-06,1.7389620563645028e-06,0.9999999999732713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027829272774454173,0.0076263373818445295,-0.045472864372921855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10105924488086297,0.05108830893459823,9.810223085258508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.81,6123,127,809000000,IMU,5.9323482909817506e-06,-3.799223947396805e-06,1.7260205587793843e-06,0.9999999999736972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009304473505135668,-0.05696723216776383,-0.07775935652052515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1204908271029115,-0.09564752594254364,9.805812716391202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.82,6124,127,819000000,IMU,5.860310936022271e-06,-3.7929532955264852e-06,1.7009383652268086e-06,0.9999999999741885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019315236509240868,0.009334627010798261,-0.002171116215787541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03867940503894743,0.09326000120678,9.858997795455728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.83,6125,127,829000000,IMU,5.818142480675591e-06,-3.7688869259509088e-06,1.6823152036512722e-06,0.9999999999745574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011635662311971797,-0.04831104466087344,0.004151215247609601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03261076279512099,0.031711800230689924,9.836194711281633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.84,6126,127,839000000,IMU,5.7992960256147706e-06,-3.7551476924032064e-06,1.6830152603663116e-06,0.9999999999747172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024487902713937772,-0.00983653709612314,0.050453979118574965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372633106843998,-0.04039785758139132,9.808939804352095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.85,6127,127,849000000,IMU,5.778663212380641e-06,-3.774745045433684e-06,1.7019709313400074e-06,0.9999999999747309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004914641344653833,0.03776346472993487,-0.05078551000068707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030579845601302193,-0.001770221053329671,9.776750072337899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.86,6128,127,859000000,IMU,5.736096356137783e-06,-3.8251794977877e-06,1.7246942488401706e-06,0.9999999999747454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017777718280027582,0.0021839040000846436,0.00760569200303084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02911368380476814,-0.0636089656422256,9.752440315101584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.87,6129,127,869000000,IMU,5.666598113000856e-06,-3.880402530842344e-06,1.7332096199603745e-06,0.9999999999749142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01091175696093203,0.03212402750349831,0.03163941262587637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07772073530983249,-0.0329171051334927,9.782132836740388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.88,6130,127,879000000,IMU,5.58273098130196e-06,-3.911253238641582e-06,1.719839565842205e-06,0.9999999999752889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013667809078704504,0.022136232807562932,-0.019478335876082907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06972427451418356,0.03819616698565889,9.815631764319305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.89,6131,127,889000000,IMU,5.510112834514014e-06,-3.904531634548125e-06,1.6932274273620604e-06,0.9999999999757633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001715889338662528,0.03856521525569118,-0.024388314890469828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007450625574889072,0.04455193811092398,9.831431540767083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.9,6132,127,899000000,IMU,5.4656294946834585e-06,-3.877312674064883e-06,1.6733726545804328e-06,0.9999999999761466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03397585724008225,0.028683553718663195,-0.03737877685631852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012939032098569688,-0.034068932533803,9.79191322107008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.91,6133,127,909000000,IMU,5.446341158328336e-06,-3.859319223817259e-06,1.6747472611913478e-06,0.9999999999763193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005510081081342357,-0.03218762933483912,-0.029855423878946047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006573022024680227,0.10905514666774271,9.775198717006303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.92,6134,127,919000000,IMU,5.4293065753514175e-06,-3.873919164849892e-06,1.6952329892317264e-06,0.9999999999763208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004093883099782388,-0.07000691093134181,-0.0014706345208560115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03883298206444153,-0.06047740430080446,9.797423578344437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.93,6135,127,929000000,IMU,5.3901791539231005e-06,-3.920037236821349e-06,1.7190606937920449e-06,0.9999999999763121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022312077064104267,-0.04183345759754762,0.0490060057790121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025546639798611583,-0.02724283716444589,9.7099956177289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.94,6136,127,939000000,IMU,5.322994218461174e-06,-3.974554671280032e-06,1.7285192547806872e-06,0.9999999999764406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013009970851398364,-0.03057068373650434,-0.0019707959200660694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017447069037925773,-0.053619071452235816,9.850948011627835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.95,6137,127,949000000,IMU,5.24148262273356e-06,-4.006117913327793e-06,1.7159959363966122e-06,0.9999999999767668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03373576603862787,-0.04700728082281653,-0.017356799042542587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033599307689141385,0.02986757836377104,9.749274261604858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.96,6138,127,959000000,IMU,5.170249062751587e-06,-4.002020942203374e-06,1.6908328259587379e-06,0.9999999999771967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025419458544034528,0.04610150402650452,-0.009509811647675576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002282722561940314,0.04416485512841155,9.88930282136169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.97,6139,127,969000000,IMU,5.124992891331133e-06,-3.973637549921208e-06,1.6710436529643255e-06,0.9999999999775762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056636138860237606,0.03857630713704528,0.05325253873608821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009050125782815783,0.03674953715579534,9.744627096045262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.98,6140,127,979000000,IMU,5.102800782404366e-06,-3.951095600491658e-06,1.6717845582979681e-06,0.9999999999777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06129428729557573,-0.010329141964654287,-0.06159817782210019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020298879734751547,-0.014110485021407116,9.845128220184549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.99,6141,127,989000000,IMU,5.084928639759844e-06,-3.961430883122388e-06,1.693510335661261e-06,0.9999999999777914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030108546684612228,-0.04554384395513569,0.014736917422080768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04873569224518156,-0.10689242694254722,9.797303841499982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,6142,127,999000000,IMU,5.049701610993002e-06,-4.005871233673027e-06,1.7193940396358146e-06,0.9999999999777486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019756560105045524,0.00801689034220293,-0.08312556986162264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06554059669299739,-0.018257783768517128,9.794229673599212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.01,6143,128,9000000,IMU,4.98744519642077e-06,-4.058362628212591e-06,1.7299713917620157e-06,0.9999999999778312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02484321568871627,-0.01761922441902987,-0.044655748316719986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071254924655293,0.0016307907587710174,9.704762238216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.02,6144,128,19000000,IMU,4.908420773790075e-06,-4.0891385233153635e-06,1.71794027067849e-06,0.9999999999781176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027892884667999183,0.014245517371524083,0.021955788850755123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10515636572415199,-0.033564101809684846,9.779041731869444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.033,6145,128,32000000,IMU,4.812453537356843e-06,-4.074345655202888e-06,1.681857564582352e-06,0.9999999999787057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01118583461453268,0.011496319831722853,-0.08165786920707041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013526664373553691,0.05932405666863913,9.748749848747558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.043,6146,128,42000000,IMU,4.7863979718210095e-06,-4.035862195832988e-06,1.6680399866927096e-06,0.9999999999790101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036506159347719724,-0.025338593771309075,0.045848206213600265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017056599842969297,-0.04983637782038323,9.743897692134754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.053,6147,128,52000000,IMU,4.773934689389032e-06,-4.008664102871113e-06,1.6746948724440296e-06,0.9999999999791678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014119020311717637,0.044373841439172744,-0.033714522071755015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02175231570730821,0.053060383840887335,9.86225730282335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.063,6148,128,62000000,IMU,4.748313873312737e-06,-4.025446284453582e-06,1.6974268552687e-06,0.999999999979184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03229079262693488,-0.022953814533359356,-0.009554541603256804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07736309560573303,0.07474964594049242,9.82700128616694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.073,6149,128,72000000,IMU,4.705405966705569e-06,-4.070438353680854e-06,1.7189822255336536e-06,0.9999999999791681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01815197942708068,-0.009048859920661173,-0.02378428903913163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005791667771416167,0.010409267978295016,9.838615371769452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.083,6150,128,82000000,IMU,4.641859060871793e-06,-4.11647622272918e-06,1.722719712187741e-06,0.99999999997927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040382554876114245,0.03650346527317302,-0.014532685507192793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002035183362974744,0.01986711250759689,9.825533473481743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.093,6151,128,92000000,IMU,4.567526108479429e-06,-4.1362515270989255e-06,1.7045202539508697e-06,0.9999999999795619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04400737440814936,-0.054342766881467636,0.08069442034271414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09265262381477235,-0.009116489356334754,9.768245717454189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.103,6152,128,102000000,IMU,4.501705001294345e-06,-4.1233194217315705e-06,1.6784185094068168e-06,0.999999999979958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02204686605835058,-0.0016422416911670826,0.02418701686877341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03913803089931133,-0.02723386406120991,9.784508283244719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.113,6153,128,112000000,IMU,4.460395339943739e-06,-4.0913570724232755e-06,1.6633797351584736e-06,0.9999999999802996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022965486674327074,0.00840947837566362,0.04356714821383236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0543137743537167,0.04741819099864004,9.92114932509087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.123,6154,128,122000000,IMU,4.440296661031e-06,-4.067676144940064e-06,1.670638956296633e-06,0.9999999999804735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01305317565764373,0.030580534430677358,0.05035298024929887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015350931022720931,0.012060486075616378,9.838609665039867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.133,6155,128,132000000,IMU,4.421226039054834e-06,-4.0779801441463865e-06,1.6956949715271717e-06,0.9999999999804738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04189106891387628,-0.006302949177426943,0.06115315362437052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04452953596530647,0.008373914153643013,9.837185723964037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.143,6156,128,142000000,IMU,4.384549491050448e-06,-4.11893913063027e-06,1.7191179464967616e-06,0.9999999999804274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010782580695208056,0.04188592698731633,0.03643092650249661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009663572837217487,-0.0030532478276437945,9.842561340978303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.153,6157,128,152000000,IMU,4.323890066950911e-06,-4.1636139959207175e-06,1.7234634988354884e-06,0.9999999999804989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012510243501734348,-0.021323995112505947,-0.024782338062584553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451606580329662,-0.14579906565277775,9.746146948319307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.163,6158,128,162000000,IMU,4.250189435744586e-06,-4.184081396115628e-06,1.7053814134668613e-06,0.9999999999807606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02341743686478717,0.006975657909585394,0.023105226498596216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010550315068938098,0.01557815095647997,9.876153541427131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.173,6159,128,172000000,IMU,4.184396285774348e-06,-4.1707268611022806e-06,1.6783833747093756e-06,0.9999999999811395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017354017144423348,0.031012244011259814,-0.07413908948749946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050678875096095664,-0.0662065845543211,9.748351308572818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.183,6160,128,182000000,IMU,4.141401297024186e-06,-4.137402574327853e-06,1.6623768374759735e-06,0.9999999999814837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05083249954763117,-0.023863336313786915,0.011870090826039853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03895169881839164,0.003016888795332166,9.835798478280113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.193,6161,128,192000000,IMU,4.118080153112662e-06,-4.111988411911314e-06,1.6679810534096687e-06,0.9999999999816754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009470120027968796,0.03624328272883149,0.030635398240243205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08036939941802783,0.0028014910845111348,9.830904369234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.203,6162,128,202000000,IMU,4.097958103190252e-06,-4.117228483391079e-06,1.691216633256512e-06,0.9999999999816975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028018153008807705,0.04688574166794924,0.005270310417454228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026760183265317778,0.043321727927214074,9.862132177397418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.213,6163,128,212000000,IMU,4.06425048252132e-06,-4.152808563362622e-06,1.7141443279749677e-06,0.999999999981649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06905353792640208,0.011203830240763945,0.022765925029196974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05472546092295983,0.05689017404135662,9.793208977594757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.223,6164,128,222000000,IMU,4.008220540516777e-06,-4.194951968035895e-06,1.718582997425162e-06,0.9999999999816916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08360875540777118,0.04012817241945662,0.003613176748544475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05229644202333272,0.027205610580202478,9.83236728716429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.233,6165,128,232000000,IMU,3.936452192754218e-06,-4.215551521198217e-06,1.6993447044423182e-06,0.9999999999819229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01411057879708899,0.004148623371452225,-0.032027950948198325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122497830920915,0.019646168757021947,9.782239256139889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.243,6166,128,242000000,IMU,3.870395385510817e-06,-4.2040823149062026e-06,1.6722535007336414e-06,0.9999999999822747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033229592645882054,0.015550303149320748,-0.0055317728274186274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028017000063946588,-0.082907457979905,9.775481791672167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.253,6167,128,252000000,IMU,3.8263676993348975e-06,-4.17121640553401e-06,1.6558298226716822e-06,0.9999999999826091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037197906517974924,-0.04398004973076212,-0.015057756928545227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10894884675653366,-0.04859986928322538,9.691812449483061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.262,6168,128,262000000,IMU,3.80146655446418e-06,-4.143652233508089e-06,1.6609204266784703e-06,0.9999999999828103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019277415011120992,-0.048430840898328685,-0.005053985998222552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036045237037362995,-0.003707172045179175,9.859501014114548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.273,6169,128,272000000,IMU,3.7824620342337353e-06,-4.1445362227668776e-06,1.6843331551061212e-06,0.9999999999828396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06852084389364378,0.01932046625383186,-0.0315824861250008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028529520035437066,-0.07371240327121038,9.802207983386444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.283,6170,128,282000000,IMU,3.7518694622339878e-06,-4.174677705185151e-06,1.7074225724227267e-06,0.9999999999827902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02620462080772287,-0.056056713030896,0.02866354919794841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014861809628000735,0.043290191406768014,9.820561041365393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.293,6171,128,292000000,IMU,3.7004766134474855e-06,-4.213405177100646e-06,1.7129682638392268e-06,0.9999999999828099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034535834824972766,0.01457827328106871,-0.010961456614426972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024535652097717974,0.01437052222658189,9.883577709138462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.303,6172,128,302000000,IMU,3.6342580854864637e-06,-4.232975110360616e-06,1.6958337384033113e-06,0.999999999982999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016422246505566167,0.07114579484627756,-0.014691906972685393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04715271731277293,-0.02734686050845532,9.804462361821129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.313,6173,128,312000000,IMU,3.5699618963395035e-06,-4.2213163230563e-06,1.6687994348016418e-06,0.9999999999833256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03361774626570543,0.020061911661770366,-0.06466132257989077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009380260305977996,-0.031604681773422606,9.812849487774939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.323,6174,128,322000000,IMU,3.520958974265943e-06,-4.182737482444025e-06,1.651219661819037e-06,0.9999999999836905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00511697944006252,-0.09947867090349759,0.017828320503710422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07837595192364147,-0.030634220949231555,9.78668543885487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.333,6175,128,332000000,IMU,3.4984767226450415e-06,-4.156117182497817e-06,1.6569831136914783e-06,0.9999999999838709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010641139891774684,0.06928405827664738,-0.003920535504078871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01745931771126673,0.005007002617356149,9.775803644505833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.343,6176,128,342000000,IMU,3.480306393051019e-06,-4.152097489856122e-06,1.6794538067318023e-06,0.9999999999839136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06718105197366776,-0.025630635604976547,0.004468516421485394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005549920859881543,-0.018280471748142273,9.84038392803356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.353,6177,128,352000000,IMU,3.4522922518830872e-06,-4.1766098553503665e-06,1.7021050207454068e-06,0.9999999999838703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029747530532022882,-0.0111434978040991,0.053701873174470574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014990458100944466,0.02479504394666876,9.857726825793153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.363,6178,128,362000000,IMU,3.404201338815453e-06,-4.2125859629401395e-06,1.7073904994048103e-06,0.9999999999838751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05814237565187385,-0.004434323715642367,0.03175505296038921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07180529816685466,-0.044541030629195295,9.921410119225204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.373,6179,128,372000000,IMU,3.3347224723085294e-06,-4.233275019512882e-06,1.6886743012009606e-06,0.9999999999840536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025623117055951657,-0.031008757064609403,-0.011680485332206541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043533687487593314,-0.03784590254410709,9.8062759467704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.383,6180,128,382000000,IMU,3.279214337617023e-06,-4.222856794800759e-06,1.664998825860795e-06,0.999999999984321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07301681813514488,0.007423900839553161,-0.022632953017070717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06787736886129664,0.018926730606021444,9.794078635642979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.393,6181,128,392000000,IMU,3.2332781797774663e-06,-4.18738386148123e-06,1.6477587933985094e-06,0.9999999999846483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164754312994204,-0.05672082497749018,0.026144562213646107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015629382574385224,-0.057628771560888116,9.749975997367926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
