Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,torques.x,torques.y,torques.z
7208.027,1624,7208,27000000,,-0.005024138328566893,-0.0012463734557368134,-0.011536918401067882
7208.037,1625,7208,37000000,,-0.00269787347245784,-0.0006277670137429958,-0.011397395028018167
7208.047,1626,7208,47000000,,0.0013472286687306928,0.000588448603800484,-0.011369936641108157
7208.057,1627,7208,57000000,,0.004007701005395966,0.0013872661394603713,-0.011482405104874405
7208.067,1628,7208,67000000,,0.0032405448244393277,0.001024140681822991,-0.011657406593504883
7208.077,1629,7208,77000000,,-0.0003087681702666114,-0.0004244319331865749,-0.011786505859388384
7208.087,1630,7208,87000000,,-0.0039851299769911395,-0.0021002061550205882,-0.011809358086640033
7208.097,1631,7208,97000000,,-0.0052402569467911615,-0.002856451078867223,-0.01176051468317407
7208.107,1632,7208,107000000,,-0.003338455128613904,-0.0018478051811085421,-0.011634564619355902
7208.117,1633,7208,117000000,,0.00022162299358645943,0.00013337636862650223,-0.011593222279448425
7208.127,1634,7208,127000000,,0.0025722796525391436,0.0014403038285777643,-0.011652965171551701
7208.137,1635,7208,137000000,,0.002266832790995701,0.0013218176739020792,-0.011759955643108666
7208.147,1636,7208,147000000,,-0.000726940036132264,-0.0006326572757062148,-0.011868591378841005
7208.157,1637,7208,157000000,,-0.003992871383631904,-0.002987283737450958,-0.011925564253345594
7208.167,1638,7208,167000000,,-0.005279080362382378,-0.004056580516813181,-0.011914041734891297
7208.177,1639,7208,177000000,,-0.0038692834601728693,-0.0029397683363486266,-0.011858830085140465
7208.187,1640,7208,187000000,,-0.0009357975909536448,-0.0003739924372012642,-0.011814053873829096
7208.197,1641,7208,197000000,,0.0012814285973089161,0.0016819613028247395,-0.011817517165288045
7208.207,1642,7208,207000000,,0.001118234167250899,0.001598859225711406,-0.01186857497262716
7208.217,1643,7208,217000000,,-0.0012122863806398414,-0.0007177848317756941,-0.011959044975695736
7208.227,1644,7208,227000000,,-0.003935496876320647,-0.0035403330827966655,-0.012023610897209875
7208.237,1645,7208,237000000,,-0.005169044210932847,-0.004989715182794835,-0.012067017057396446
7208.247,1646,7208,247000000,,-0.004261560644763224,-0.0038698481869872316,-0.012061163188042302
7208.257,1647,7208,257000000,,-0.0020499428951573535,-0.0009268726770306499,-0.012024179124803086
7208.267,1648,7208,267000000,,-0.00023718682090430226,0.0016343677654438525,-0.01198923273953677
7208.277,1649,7208,277000000,,-0.00016638985320320906,0.001845945544830676,-0.011983034655691427
7208.287,1650,7208,287000000,,-0.0017992678657917584,-0.0005013017535998982,-0.012023073503459998
7208.297,1651,7208,297000000,,-0.00385341370718736,-0.0037457892023757275,-0.012104995404439047
7208.307,1652,7208,307000000,,-0.004925849709613978,-0.005561980702512984,-0.012191219974381764
7208.317,1653,7208,317000000,,-0.004475066382437363,-0.004591934883558608,-0.012234068046577642
7208.327,1654,7208,327000000,,-0.0030276236867051018,-0.0014929652709710257,-0.012215510354152415
7208.337,1655,7208,337000000,,-0.001731596871981546,0.0014425610292003862,-0.012156720776267392
